,id,description
644,anl14_numofests_cfps_fy1,Num of Estimations of Cash Flow Per Share - upcoming year
645,anl14_numofests_cfps_fy2,Num of Estimations of Cash Flow Per Share - upcoming 2 years
646,anl14_numofests_cfps_fy3,Num of Estimations of Cash Flow Per Share - upcoming 3 years
647,anl14_numofests_cfps_fy4,Num of Estimations of Cash Flow Per Share - upcoming 4 years
648,anl14_numofests_div_fp1,Num of Estimations of Dividend - upcoming quarter
649,anl14_numofests_div_fp2,Num of Estimations of Dividend - upcoming 2 quarters
650,anl14_numofests_div_fp3,Num of Estimations of Dividend - upcoming 3 quarters
651,anl14_numofests_div_fp4,Num of Estimations of Dividend - upcoming 4 quarters
652,anl14_numofests_div_fp5,Num of Estimations of Dividend - upcoming 5 quarters
653,anl14_numofests_div_fy1,Num of Estimations of Dividend - upcoming year
654,anl14_numofests_div_fy2,Num of Estimations of Dividend - upcoming 2 years
655,anl14_numofests_div_fy3,Num of Estimations of Dividend - upcoming 3 years
656,anl14_numofests_div_fy4,Num of Estimations of Dividend - upcoming 4 years
657,anl14_numofests_div_fy5,Num of Estimations of Dividend - upcoming 5 years
658,anl14_numofests_ebit_fp1,Num of Estimations of Earnings Before Interest & Taxes - upcoming quarter
659,anl14_numofests_ebit_fp2,Num of Estimations of Earnings Before Interest & Taxes - upcoming 2 quarters
660,anl14_numofests_ebit_fp3,Num of Estimations of Earnings Before Interest & Taxes - upcoming 3 quarters
661,anl14_numofests_ebit_fp4,Num of Estimations of Earnings Before Interest & Taxes - upcoming 4 quarters
662,anl14_numofests_ebit_fp5,Num of Estimations of Earnings Before Interest & Taxes - upcoming 5 quarters
663,anl14_numofests_ebit_fy1,Num of Estimations of Earnings Before Interest & Taxes - upcoming year
664,anl14_numofests_ebit_fy2,Num of Estimations of Earnings Before Interest & Taxes - upcoming 2 years
665,anl14_numofests_ebit_fy3,Num of Estimations of Earnings Before Interest & Taxes - upcoming 3 years
666,anl14_numofests_ebit_fy4,Num of Estimations of Earnings Before Interest & Taxes - upcoming 4 years
667,anl14_numofests_ebit_fy5,Num of Estimations of Earnings Before Interest & Taxes - upcoming 5 years
668,anl14_numofests_ebitda_fp1,"Num of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming quarter"
669,anl14_numofests_ebitda_fp2,"Num of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 2 quarters"
670,anl14_numofests_ebitda_fp3,"Num of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 3 quarters"
671,anl14_numofests_ebitda_fp4,"Num of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 4 quarters"
672,anl14_numofests_ebitda_fp5,"Num of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 5 quarters"
673,anl14_numofests_ebitda_fy1,"Num of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming year"
674,anl14_numofests_ebitda_fy2,"Num of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 2 years"
675,anl14_numofests_ebitda_fy3,"Num of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 3 years"
676,anl14_numofests_ebitda_fy4,"Num of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 4 years"
677,anl14_numofests_ebitda_fy5,"Num of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 5 years"
678,anl14_numofests_eps_fp1,Num of Estimations of Earnings Per Share - upcoming quarter
679,anl14_numofests_eps_fp2,Num of Estimations of Earnings Per Share - upcoming 2 quarters
680,anl14_numofests_eps_fp3,Num of Estimations of Earnings Per Share - upcoming 3 quarters
681,anl14_numofests_eps_fp4,Num of Estimations of Earnings Per Share - upcoming 4 quarters
682,anl14_numofests_eps_fp5,Num of Estimations of Earnings Per Share - upcoming 5 quarters
683,anl14_numofests_eps_fy1,Num of Estimations of Earnings Per Share - upcoming year
684,anl14_numofests_eps_fy2,Num of Estimations of Earnings Per Share - upcoming 2 years
685,anl14_numofests_eps_fy3,Num of Estimations of Earnings Per Share - upcoming 3 years
686,anl14_numofests_eps_fy4,Num of Estimations of Earnings Per Share - upcoming 4 years
687,anl14_numofests_eps_fy5,Num of Estimations of Earnings Per Share - upcoming 5 years
688,anl14_numofests_epsrep_fp1,Num of Estimations of Reported Earnings Per Share - upcoming quarter
689,anl14_numofests_epsrep_fp2,Num of Estimations of Reported Earnings Per Share - upcoming 2 quarters
690,anl14_numofests_epsrep_fp3,Num of Estimations of Reported Earnings Per Share - upcoming 3 quarters
691,anl14_numofests_epsrep_fp4,Num of Estimations of Reported Earnings Per Share - upcoming 4 quarters
692,anl14_numofests_epsrep_fp5,Num of Estimations of Reported Earnings Per Share - upcoming 5 quarters
693,anl14_numofests_epsrep_fy1,Num of Estimations of Reported Earnings Per Share - upcoming year
694,anl14_numofests_epsrep_fy2,Num of Estimations of Reported Earnings Per Share - upcoming 2 years
695,anl14_numofests_epsrep_fy3,Num of Estimations of Reported Earnings Per Share - upcoming 3 years
696,anl14_numofests_epsrep_fy4,Num of Estimations of Reported Earnings Per Share - upcoming 4 years
697,anl14_numofests_epsrep_fy5,Num of Estimations of Reported Earnings Per Share - upcoming 5 years
698,anl14_numofests_nav_fy1,Num of Estimations of Net asset value - upcoming year
699,anl14_numofests_nav_fy2,Num of Estimations of Net asset value - upcoming 2 years
700,anl14_numofests_nav_fy3,Num of Estimations of Net asset value - upcoming 3 years
701,anl14_numofests_ndebt_fp1,Num of Estimations of Net debt - upcoming quarter
702,anl14_numofests_ndebt_fp2,Num of Estimations of Net debt - upcoming 2 quarters
703,anl14_numofests_ndebt_fp3,Num of Estimations of Net debt - upcoming 3 quarters
704,anl14_numofests_ndebt_fp4,Num of Estimations of Net debt - upcoming 4 quarters
705,anl14_numofests_ndebt_fy1,Num of Estimations of Net debt - upcoming year
706,anl14_numofests_ndebt_fy2,Num of Estimations of Net debt - upcoming 2 years
707,anl14_numofests_ndebt_fy3,Num of Estimations of Net debt - upcoming 3 years
708,anl14_numofests_ndebt_fy4,Num of Estimations of Net debt - upcoming 4 years
709,anl14_numofests_ndebt_fy5,Num of Estimations of Net debt - upcoming 5 years
710,anl14_numofests_ntp_fp1,Num of Estimations of Net profit - upcoming quarter
711,anl14_numofests_ntp_fp2,Num of Estimations of Net profit - upcoming 2 quarters
712,anl14_numofests_ntp_fp3,Num of Estimations of Net profit - upcoming 3 quarters
713,anl14_numofests_ntp_fp4,Num of Estimations of Net profit - upcoming 4 quarters
714,anl14_numofests_ntp_fp5,Num of Estimations of Net profit - upcoming 5 quarters
715,anl14_numofests_ntp_fy1,Num of Estimations of Net profit - upcoming year
716,anl14_numofests_ntp_fy2,Num of Estimations of Net profit - upcoming 2 years
717,anl14_numofests_ntp_fy3,Num of Estimations of Net profit - upcoming 3 years
718,anl14_numofests_ntp_fy4,Num of Estimations of Net profit - upcoming 4 years
719,anl14_numofests_ntp_fy5,Num of Estimations of Net profit - upcoming 5 years
720,anl14_numofests_ntprep_fp1,Num of Estimations of Reported Net Profit - upcoming quarter
721,anl14_numofests_ntprep_fp2,Num of Estimations of Reported Net Profit - upcoming 2 quarters
722,anl14_numofests_ntprep_fp3,Num of Estimations of Reported Net Profit - upcoming 3 quarters
723,anl14_numofests_ntprep_fp4,Num of Estimations of Reported Net Profit - upcoming 4 quarters
724,anl14_numofests_ntprep_fp5,Num of Estimations of Reported Net Profit - upcoming 5 quarters
725,anl14_numofests_ntprep_fy1,Num of Estimations of Reported Net Profit - upcoming year
726,anl14_numofests_ntprep_fy2,Num of Estimations of Reported Net Profit - upcoming 2 years
727,anl14_numofests_ntprep_fy3,Num of Estimations of Reported Net Profit - upcoming 3 years
728,anl14_numofests_ntprep_fy4,Num of Estimations of Reported Net Profit - upcoming 4 years
729,anl14_numofests_ntprep_fy5,Num of Estimations of Reported Net Profit - upcoming 5 years
730,anl14_numofests_opp_fp1,Num of Estimations of Operating Profit - upcoming quarter
731,anl14_numofests_opp_fy1,Num of Estimations of Operating Profit - upcoming year
732,anl14_numofests_opp_fy2,Num of Estimations of Operating Profit - upcoming 2 years
733,anl14_numofests_opp_fy3,Num of Estimations of Operating Profit - upcoming 3 years
734,anl14_numofests_ptp_fp1,Num of Estimations of Pretax Profit - upcoming quarter
735,anl14_numofests_ptp_fp2,Num of Estimations of Pretax Profit - upcoming 2 quarters
736,anl14_numofests_ptp_fp3,Num of Estimations of Pretax Profit - upcoming 3 quarters
737,anl14_numofests_ptp_fy1,Num of Estimations of Pretax Profit - upcoming year
738,anl14_numofests_ptp_fy2,Num of Estimations of Pretax Profit - upcoming 2 years
739,anl14_numofests_ptp_fy3,Num of Estimations of Pretax Profit - upcoming 3 years
740,anl14_numofests_ptp_fy4,Num of Estimations of Pretax Profit - upcoming 4 years
741,anl14_numofests_ptp_fy5,Num of Estimations of Pretax Profit - upcoming 5 years
742,anl14_numofests_ptprep_fy1,Num of Estimations of Reported Pretax Profit - upcoming year
743,anl14_numofests_ptprep_fy2,Num of Estimations of Reported Pretax Profit - upcoming 2 years
744,anl14_numofests_ptprep_fy3,Num of Estimations of Reported Pretax Profit - upcoming 3 years
745,anl14_numofests_ptprep_fy4,Num of Estimations of Reported Pretax Profit - upcoming 4 years
746,anl14_numofests_ptprep_fy5,Num of Estimations of Reported Pretax Profit - upcoming 5 years
747,anl14_numofests_revenue_fp1,Num of Estimations of Revenue - upcoming quarter
748,anl14_numofests_revenue_fp2,Num of Estimations of Revenue - upcoming 2 quarters
749,anl14_numofests_revenue_fp3,Num of Estimations of Revenue - upcoming 3 quarters
750,anl14_numofests_revenue_fp4,Num of Estimations of Revenue - upcoming 4 quarters
751,anl14_numofests_revenue_fp5,Num of Estimations of Revenue - upcoming 5 quarters
752,anl14_numofests_revenue_fy1,Num of Estimations of Revenue - upcoming year
753,anl14_numofests_revenue_fy2,Num of Estimations of Revenue - upcoming 2 years
754,anl14_numofests_revenue_fy3,Num of Estimations of Revenue - upcoming 3 years
755,anl14_numofests_revenue_fy4,Num of Estimations of Revenue - upcoming 4 years
756,anl14_numofests_revenue_fy5,Num of Estimations of Revenue - upcoming 5 years
757,anl14_numofests_roa_fy1,Num of Estimations of Returns on Assets - upcoming year
758,anl14_numofests_roa_fy2,Num of Estimations of Returns on Assets - upcoming 2 years
759,anl14_numofests_roa_fy3,Num of Estimations of Returns on Assets - upcoming 3 years
760,anl14_numofests_roa_fy4,Num of Estimations of Returns on Assets - upcoming 4 years
761,anl14_numofests_roe_fp1,Num of Estimations of Returns on Equity - upcoming quarter
762,anl14_numofests_roe_fp2,Num of Estimations of Returns on Equity - upcoming 2 quarters
763,anl14_numofests_roe_fp3,Num of Estimations of Returns on Equity - upcoming 3 quarters
764,anl14_numofests_roe_fp4,Num of Estimations of Returns on Equity - upcoming 4 quarters
765,anl14_numofests_roe_fy1,Num of Estimations of Returns on Equity - upcoming year
766,anl14_numofests_roe_fy2,Num of Estimations of Returns on Equity - upcoming 2 years
767,anl14_numofests_roe_fy3,Num of Estimations of Returns on Equity - upcoming 3 years
768,anl14_numofests_roe_fy4,Num of Estimations of Returns on Equity - upcoming 4 years
769,anl14_numofests_roe_fy5,Num of Estimations of Returns on Equity - upcoming 5 years
770,anl14_stddev_bvps_fp1,Standard Deviation of Estimations of Book Value Per Share - upcoming quarter
771,anl14_stddev_bvps_fp2,Standard Deviation of Estimations of Book Value Per Share - upcoming 2 quarters
772,anl14_stddev_bvps_fp3,Standard Deviation of Estimations of Book Value Per Share - upcoming 3 quarters
773,anl14_stddev_bvps_fp4,Standard Deviation of Estimations of Book Value Per Share - upcoming 4 quarters
774,anl14_stddev_bvps_fp5,Standard Deviation of Estimations of Book Value Per Share - upcoming 5 quarters
775,anl14_stddev_bvps_fy1,Standard Deviation of Estimations of Book Value Per Share - upcoming year
776,anl14_stddev_bvps_fy2,Standard Deviation of Estimations of Book Value Per Share - upcoming 2 years
777,anl14_stddev_bvps_fy3,Standard Deviation of Estimations of Book Value Per Share - upcoming 3 years
778,anl14_stddev_bvps_fy4,Standard Deviation of Estimations of Book Value Per Share - upcoming 4 years
779,anl14_stddev_bvps_fy5,Standard Deviation of Estimations of Book Value Per Share - upcoming 5 years
780,anl14_stddev_capex_fp1,Standard Deviation of Estimations of Capital Expenditures - upcoming quarter
781,anl14_stddev_capex_fp2,Standard Deviation of Estimations of Capital Expenditures - upcoming 2 quarters
782,anl14_stddev_capex_fp3,Standard Deviation of Estimations of Capital Expenditures - upcoming 3 quarters
783,anl14_stddev_capex_fp4,Standard Deviation of Estimations of Capital Expenditures - upcoming 4 quarters
784,anl14_stddev_capex_fp5,Standard Deviation of Estimations of Capital Expenditures - upcoming 5 quarters
785,anl14_stddev_capex_fy1,Standard Deviation of Estimations of Capital Expenditures - upcoming year
786,anl14_stddev_capex_fy2,Standard Deviation of Estimations of Capital Expenditures - upcoming 2 years
787,anl14_stddev_capex_fy3,Standard Deviation of Estimations of Capital Expenditures - upcoming 3 years
788,anl14_stddev_capex_fy4,Standard Deviation of Estimations of Capital Expenditures - upcoming 4 years
789,anl14_stddev_capex_fy5,Standard Deviation of Estimations of Capital Expenditures - upcoming 5 years
790,anl14_stddev_cfps_fp1,Standard Deviation of Estimations of Cash Flow Per Share - upcoming quarter
791,anl14_stddev_cfps_fp2,Standard Deviation of Estimations of Cash Flow Per Share - upcoming 2 quarters
792,anl14_stddev_cfps_fp3,Standard Deviation of Estimations of Cash Flow Per Share - upcoming 3 quarters
793,anl14_stddev_cfps_fp4,Standard Deviation of Estimations of Cash Flow Per Share - upcoming 4 quarters
794,anl14_stddev_cfps_fy1,Standard Deviation of Estimations of Cash Flow Per Share - upcoming year
795,anl14_stddev_cfps_fy2,Standard Deviation of Estimations of Cash Flow Per Share - upcoming 2 years
796,anl14_stddev_cfps_fy3,Standard Deviation of Estimations of Cash Flow Per Share - upcoming 3 years
797,anl14_stddev_cfps_fy4,Standard Deviation of Estimations of Cash Flow Per Share - upcoming 4 years
798,anl14_stddev_div_fp1,Standard Deviation of Estimations of Dividend - upcoming quarter
799,anl14_stddev_div_fp2,Standard Deviation of Estimations of Dividend - upcoming 2 quarters
800,anl14_stddev_div_fp3,Standard Deviation of Estimations of Dividend - upcoming 3 quarters
801,anl14_stddev_div_fp4,Standard Deviation of Estimations of Dividend - upcoming 4 quarters
802,anl14_stddev_div_fp5,Standard Deviation of Estimations of Dividend - upcoming 5 quarters
803,anl14_stddev_div_fy1,Standard Deviation of Estimations of Dividend - upcoming year
804,anl14_stddev_div_fy2,Standard Deviation of Estimations of Dividend - upcoming 2 years
805,anl14_stddev_div_fy3,Standard Deviation of Estimations of Dividend - upcoming 3 years
806,anl14_stddev_div_fy4,Standard Deviation of Estimations of Dividend - upcoming 4 years
807,anl14_stddev_div_fy5,Standard Deviation of Estimations of Dividend - upcoming 5 years
808,anl14_stddev_ebit_fp1,Standard Deviation of Estimations of Earnings Before Interest & Taxes - upcoming quarter
809,anl14_stddev_ebit_fp2,Standard Deviation of Estimations of Earnings Before Interest & Taxes - upcoming 2 quarters
810,anl14_stddev_ebit_fp3,Standard Deviation of Estimations of Earnings Before Interest & Taxes - upcoming 3 quarters
811,anl14_stddev_ebit_fp4,Standard Deviation of Estimations of Earnings Before Interest & Taxes - upcoming 4 quarters
812,anl14_stddev_ebit_fp5,Standard Deviation of Estimations of Earnings Before Interest & Taxes - upcoming 5 quarters
813,anl14_stddev_ebit_fy1,Standard Deviation of Estimations of Earnings Before Interest & Taxes - upcoming year
814,anl14_stddev_ebit_fy2,Standard Deviation of Estimations of Earnings Before Interest & Taxes - upcoming 2 years
815,anl14_stddev_ebit_fy3,Standard Deviation of Estimations of Earnings Before Interest & Taxes - upcoming 3 years
816,anl14_stddev_ebit_fy4,Standard Deviation of Estimations of Earnings Before Interest & Taxes - upcoming 4 years
817,anl14_stddev_ebit_fy5,Standard Deviation of Estimations of Earnings Before Interest & Taxes - upcoming 5 years
818,anl14_stddev_ebitda_fp1,"Standard Deviation of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming quarter"
819,anl14_stddev_ebitda_fp2,"Standard Deviation of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 2 quarters"
820,anl14_stddev_ebitda_fp3,"Standard Deviation of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 3 quarters"
821,anl14_stddev_ebitda_fp4,"Standard Deviation of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 4 quarters"
822,anl14_stddev_ebitda_fp5,"Standard Deviation of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 5 quarters"
823,anl14_stddev_ebitda_fy1,"Standard Deviation of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming year"
824,anl14_stddev_ebitda_fy2,"Standard Deviation of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 2 years"
825,anl14_stddev_ebitda_fy3,"Standard Deviation of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 3 years"
826,anl14_stddev_ebitda_fy4,"Standard Deviation of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 4 years"
827,anl14_stddev_ebitda_fy5,"Standard Deviation of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 5 years"
828,anl14_stddev_eps_fp1,Standard Deviation of Estimations of Earnings Per Share - upcoming quarter
829,anl14_stddev_eps_fp2,Standard Deviation of Estimations of Earnings Per Share - upcoming 2 quarters
830,anl14_stddev_eps_fp3,Standard Deviation of Estimations of Earnings Per Share - upcoming 3 quarters
831,anl14_stddev_eps_fp4,Standard Deviation of Estimations of Earnings Per Share - upcoming 4 quarters
832,anl14_stddev_eps_fp5,Standard Deviation of Estimations of Earnings Per Share - upcoming 5 quarters
833,anl14_stddev_eps_fy1,Standard Deviation of Estimations of Earnings Per Share - upcoming year
834,anl14_stddev_eps_fy2,Standard Deviation of Estimations of Earnings Per Share - upcoming 2 years
835,anl14_stddev_eps_fy3,Standard Deviation of Estimations of Earnings Per Share - upcoming 3 years
836,anl14_stddev_eps_fy4,Standard Deviation of Estimations of Earnings Per Share - upcoming 4 years
837,anl14_stddev_eps_fy5,Standard Deviation of Estimations of Earnings Per Share - upcoming 5 years
838,anl14_stddev_epsrep_fp1,Standard Deviation of Estimations of Reported Earnings Per Share - upcoming quarter
839,anl14_stddev_epsrep_fp2,Standard Deviation of Estimations of Reported Earnings Per Share - upcoming 2 quarters
840,anl14_stddev_epsrep_fp3,Standard Deviation of Estimations of Reported Earnings Per Share - upcoming 3 quarters
841,anl14_stddev_epsrep_fp4,Standard Deviation of Estimations of Reported Earnings Per Share - upcoming 4 quarters
842,anl14_stddev_epsrep_fp5,Standard Deviation of Estimations of Reported Earnings Per Share - upcoming 5 quarters
843,anl14_stddev_epsrep_fy1,Standard Deviation of Estimations of Reported Earnings Per Share - upcoming year
844,anl14_stddev_epsrep_fy2,Standard Deviation of Estimations of Reported Earnings Per Share - upcoming 2 years
845,anl14_stddev_epsrep_fy3,Standard Deviation of Estimations of Reported Earnings Per Share - upcoming 3 years
846,anl14_stddev_epsrep_fy4,Standard Deviation of Estimations of Reported Earnings Per Share - upcoming 4 years
847,anl14_stddev_epsrep_fy5,Standard Deviation of Estimations of Reported Earnings Per Share - upcoming 5 years
848,anl14_stddev_nav_fy1,Standard Deviation of Estimations of Net asset value - upcoming year
849,anl14_stddev_nav_fy2,Standard Deviation of Estimations of Net asset value - upcoming 2 years
850,anl14_stddev_nav_fy3,Standard Deviation of Estimations of Net asset value - upcoming 3 years
851,anl14_stddev_ndebt_fp1,Standard Deviation of Estimations of Net debt - upcoming quarter
852,anl14_stddev_ndebt_fp2,Standard Deviation of Estimations of Net debt - upcoming 2 quarters
853,anl14_stddev_ndebt_fp3,Standard Deviation of Estimations of Net debt - upcoming 3 quarters
854,anl14_stddev_ndebt_fp4,Standard Deviation of Estimations of Net debt - upcoming 4 quarters
855,anl14_stddev_ndebt_fy1,Standard Deviation of Estimations of Net debt - upcoming year
856,anl14_stddev_ndebt_fy2,Standard Deviation of Estimations of Net debt - upcoming 2 years
857,anl14_stddev_ndebt_fy3,Standard Deviation of Estimations of Net debt - upcoming 3 years
858,anl14_stddev_ndebt_fy4,Standard Deviation of Estimations of Net debt - upcoming 4 years
859,anl14_stddev_ndebt_fy5,Standard Deviation of Estimations of Net debt - upcoming 5 years
860,anl14_stddev_ntp_fp1,Standard Deviation of Estimations of Net profit - upcoming quarter
861,anl14_stddev_ntp_fp2,Standard Deviation of Estimations of Net profit - upcoming 2 quarters
862,anl14_stddev_ntp_fp3,Standard Deviation of Estimations of Net profit - upcoming 3 quarters
863,anl14_stddev_ntp_fp4,Standard Deviation of Estimations of Net profit - upcoming 4 quarters
864,anl14_stddev_ntp_fp5,Standard Deviation of Estimations of Net profit - upcoming 5 quarters
865,anl14_stddev_ntp_fy1,Standard Deviation of Estimations of Net profit - upcoming year
866,anl14_stddev_ntp_fy2,Standard Deviation of Estimations of Net profit - upcoming 2 years
867,anl14_stddev_ntp_fy3,Standard Deviation of Estimations of Net profit - upcoming 3 years
868,anl14_stddev_ntp_fy4,Standard Deviation of Estimations of Net profit - upcoming 4 years
869,anl14_stddev_ntp_fy5,Standard Deviation of Estimations of Net profit - upcoming 5 years
870,anl14_stddev_ntprep_fp1,Standard Deviation of Estimations of Reported Net Profit - upcoming quarter
871,anl14_stddev_ntprep_fp2,Standard Deviation of Estimations of Reported Net Profit - upcoming 2 quarters
872,anl14_stddev_ntprep_fp3,Standard Deviation of Estimations of Reported Net Profit - upcoming 3 quarters
873,anl14_stddev_ntprep_fp4,Standard Deviation of Estimations of Reported Net Profit - upcoming 4 quarters
874,anl14_stddev_ntprep_fp5,Standard Deviation of Estimations of Reported Net Profit - upcoming 5 quarters
875,anl14_stddev_ntprep_fy1,Standard Deviation of Estimations of Reported Net Profit - upcoming year
876,anl14_stddev_ntprep_fy2,Standard Deviation of Estimations of Reported Net Profit - upcoming 2 years
877,anl14_stddev_ntprep_fy3,Standard Deviation of Estimations of Reported Net Profit - upcoming 3 years
878,anl14_stddev_ntprep_fy4,Standard Deviation of Estimations of Reported Net Profit - upcoming 4 years
879,anl14_stddev_ntprep_fy5,Standard Deviation of Estimations of Reported Net Profit - upcoming 5 years
880,anl14_stddev_opp_fp1,Standard Deviation of Estimations of Operating Profit - upcoming quarter
881,anl14_stddev_opp_fy1,Standard Deviation of Estimations of Operating Profit - upcoming year
882,anl14_stddev_opp_fy2,Standard Deviation of Estimations of Operating Profit - upcoming 2 years
883,anl14_stddev_opp_fy3,Standard Deviation of Estimations of Operating Profit - upcoming 3 years
884,anl14_stddev_ptp_fp1,Standard Deviation of Estimations of Pretax Profit - upcoming quarter
885,anl14_stddev_ptp_fp2,Standard Deviation of Estimations of Pretax Profit - upcoming 2 quarters
886,anl14_stddev_ptp_fp3,Standard Deviation of Estimations of Pretax Profit - upcoming 3 quarters
887,anl14_stddev_ptp_fy1,Standard Deviation of Estimations of Pretax Profit - upcoming year
888,anl14_stddev_ptp_fy2,Standard Deviation of Estimations of Pretax Profit - upcoming 2 years
889,anl14_stddev_ptp_fy3,Standard Deviation of Estimations of Pretax Profit - upcoming 3 years
890,anl14_stddev_ptp_fy4,Standard Deviation of Estimations of Pretax Profit - upcoming 4 years
891,anl14_stddev_ptp_fy5,Standard Deviation of Estimations of Pretax Profit - upcoming 5 years
892,anl14_stddev_ptprep_fy1,Standard Deviation of Estimations of Reported Pretax Profit - upcoming year
893,anl14_stddev_ptprep_fy2,Standard Deviation of Estimations of Reported Pretax Profit - upcoming 2 years
894,anl14_stddev_ptprep_fy3,Standard Deviation of Estimations of Reported Pretax Profit - upcoming 3 years
895,anl14_stddev_ptprep_fy4,Standard Deviation of Estimations of Reported Pretax Profit - upcoming 4 years
896,anl14_stddev_ptprep_fy5,Standard Deviation of Estimations of Reported Pretax Profit - upcoming 5 years
897,anl14_stddev_revenue_fp1,Standard Deviation of Estimations of Revenue - upcoming quarter
898,anl14_stddev_revenue_fp2,Standard Deviation of Estimations of Revenue - upcoming 2 quarters
899,anl14_stddev_revenue_fp3,Standard Deviation of Estimations of Revenue - upcoming 3 quarters
900,anl14_stddev_revenue_fp4,Standard Deviation of Estimations of Revenue - upcoming 4 quarters
901,anl14_stddev_revenue_fp5,Standard Deviation of Estimations of Revenue - upcoming 5 quarters
902,anl14_stddev_revenue_fy1,Standard Deviation of Estimations of Revenue - upcoming year
903,anl14_stddev_revenue_fy2,Standard Deviation of Estimations of Revenue - upcoming 2 years
904,anl14_stddev_revenue_fy3,Standard Deviation of Estimations of Revenue - upcoming 3 years
905,anl14_stddev_revenue_fy4,Standard Deviation of Estimations of Revenue - upcoming 4 years
906,anl14_stddev_revenue_fy5,Standard Deviation of Estimations of Revenue - upcoming 5 years
907,anl14_stddev_roa_fy1,Standard Deviation of Estimations of Returns on Assets - upcoming year
908,anl14_stddev_roa_fy2,Standard Deviation of Estimations of Returns on Assets - upcoming 2 years
909,anl14_stddev_roa_fy3,Standard Deviation of Estimations of Returns on Assets - upcoming 3 years
910,anl14_stddev_roa_fy4,Standard Deviation of Estimations of Returns on Assets - upcoming 4 years
911,anl14_stddev_roe_fp1,Standard Deviation of Estimations of Returns on Equity - upcoming quarter
912,anl14_stddev_roe_fp2,Standard Deviation of Estimations of Returns on Equity - upcoming 2 quarters
913,anl14_stddev_roe_fp3,Standard Deviation of Estimations of Returns on Equity - upcoming 3 quarters
914,anl14_stddev_roe_fp4,Standard Deviation of Estimations of Returns on Equity - upcoming 4 quarters
915,anl14_stddev_roe_fy1,Standard Deviation of Estimations of Returns on Equity - upcoming year
916,anl14_stddev_roe_fy2,Standard Deviation of Estimations of Returns on Equity - upcoming 2 years
917,anl14_stddev_roe_fy3,Standard Deviation of Estimations of Returns on Equity - upcoming 3 years
918,anl14_stddev_roe_fy4,Standard Deviation of Estimations of Returns on Equity - upcoming 4 years
919,anl14_stddev_roe_fy5,Standard Deviation of Estimations of Returns on Equity - upcoming 5 years
920,rtk_ptg_high,The Highest of Price Target -
921,rtk_ptg_low,The Lowest of Price Target -
922,rtk_ptg_mean,Mean of Price Target -
923,rtk_ptg_median,Median of Price Target -
924,rtk_ptg_number,Num of Price Target -
925,rtk_ptg_stddev,Standard Deviation of Price Target -
