,id,description
326,oth432_deltapredictrev_ttm_mae,Mean Average Error of the model of Revenue - Total
327,oth432_deltapredictrev_ttm_predict,Predict value of Revenue - Total
328,oth432_deltapredicttotd_a_predict,Predict value of Total Debt
329,oth432_deltapredicttotd_q_predict,Predict value of Total Debt
330,oth432_div_yield,Dividend Yield of Predictive models
331,oth432_divp,Dividend to Price ratio of Predictive models
332,oth432_dlc_compustatdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Annual Debt in Current Liabilities - Total
333,oth432_dlc_compustatdeltapredict_annual_funda_predict,Predict value of Annual Debt in Current Liabilities - Total
334,oth432_dlcq_compustatdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Debt in Current Liabilities
335,oth432_dlcq_compustatdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Debt in Current Liabilities
336,oth432_dlcq_compustatdeltapredict_funda_mae,Mean Average Error of the model of Debt in Current Liabilities
337,oth432_dlcq_compustatdeltapredict_funda_predict,Predict value of Debt in Current Liabilities
338,oth432_dltt_compustatdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Annual Long-Term Debt - Total
339,oth432_dltt_compustatdeltapredict_annual_funda_predict,Predict value of Annual Long-Term Debt - Total
340,oth432_dlttq_compustatdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Long-Term Debt - Total
341,oth432_dlttq_compustatdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Long-Term Debt - Total
342,oth432_dlttq_compustatdeltapredict_funda_mae,Mean Average Error of the model of Long-Term Debt - Total
343,oth432_dlttq_compustatdeltapredict_funda_predict,Predict value of Long-Term Debt - Total
344,oth432_dlttq_mae,Mean Average Error of the model of Long-Term Debt - Total
345,oth432_dlttq_predict,Predict value of Long-Term Debt - Total
346,oth432_dpact_compustatdeltapredict_annual_funda_madp,"Mean Absolute Deviation of predicted value of Depreciation, Depletion and Amortization (Accumulated)"
347,oth432_dpact_compustatdeltapredict_annual_funda_predict,"Predict value of Depreciation, Depletion and Amortization (Accumulated)"
348,oth432_dpc_compustatdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Depreciation and Amortization (Cash Flow)
349,oth432_dpc_compustatdeltapredict_annual_funda_predict,Predict value of Depreciation and Amortization (Cash Flow)
350,oth432_dpq_compustatdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Depreciation and Amortization - Total
351,oth432_dpq_compustatdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Depreciation and Amortization - Total
352,oth432_dpq_compustatdeltapredict_funda_mae,Mean Average Error of the model of Depreciation and Amortization - Total
353,oth432_dpq_compustatdeltapredict_funda_predict,Predict value of Depreciation and Amortization - Total
354,oth432_earnings_cap1,Earnings to cap ratio of Predictive models
355,oth432_earnings_cap2,Earnings to cap ratio of Predictive models
356,oth432_earnings_cap3,Earnings to cap ratio of Predictive models
357,oth432_earnings_yield1,Earnings Yield of Predictive models
358,oth432_earnings_yield2,Earnings Yield of Predictive models
359,oth432_earnings_yield3,Earnings Yield of Predictive models
360,oth432_ebit_compustatdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Annual Earnings Before Interest and Taxes
361,oth432_ebit_compustatdeltapredict_annual_funda_predict,Predict value of Annual Earnings Before Interest and Taxes
362,oth432_ebit_profitability_profitability1,1st profitability field of Earnings Before Interest and Taxes
363,oth432_ebit_profitability_profitability10,10th profitability field of Earnings Before Interest and Taxes
364,oth432_ebit_profitability_profitability11,11th profitability field of Earnings Before Interest and Taxes
365,oth432_ebit_profitability_profitability12,12th profitability field of Earnings Before Interest and Taxes
366,oth432_ebit_profitability_profitability2,2nd profitability field of Earnings Before Interest and Taxes
367,oth432_ebit_profitability_profitability3,3rd profitability field of Earnings Before Interest and Taxes
368,oth432_ebit_profitability_profitability4,4th profitability field of Earnings Before Interest and Taxes
369,oth432_ebit_profitability_profitability5,5th profitability field of Earnings Before Interest and Taxes
370,oth432_ebit_profitability_profitability6,6th profitability field of Earnings Before Interest and Taxes
371,oth432_ebit_profitability_profitability7,7th profitability field of Earnings Before Interest and Taxes
372,oth432_ebit_profitability_profitability8,8th profitability field of Earnings Before Interest and Taxes
373,oth432_ebit_profitability_profitability9,9th profitability field of Earnings Before Interest and Taxes
374,oth432_ebitda_cap,EBITDA to cap ratio of Predictive models
375,oth432_ebitda_compustatdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Annual Earnings Before Interest
376,oth432_ebitda_compustatdeltapredict_annual_funda_predict,Predict value of Annual Earnings Before Interest
377,oth432_ebitda_debt,EBITDA to debt ratio of Predictive models
378,oth432_ebitda_ev,EBITDA to EV ratio of Predictive models
379,oth432_ebitda_profitability_profitability1,1st profitability field of Earnings Before Interest
380,oth432_ebitda_profitability_profitability10,10th profitability field of Earnings Before Interest
381,oth432_ebitda_profitability_profitability11,11th profitability field of Earnings Before Interest
382,oth432_ebitda_profitability_profitability12,12th profitability field of Earnings Before Interest
383,oth432_ebitda_profitability_profitability2,2nd profitability field of Earnings Before Interest
384,oth432_ebitda_profitability_profitability3,3rd profitability field of Earnings Before Interest
385,oth432_ebitda_profitability_profitability4,4th profitability field of Earnings Before Interest
386,oth432_ebitda_profitability_profitability5,5th profitability field of Earnings Before Interest
387,oth432_ebitda_profitability_profitability6,6th profitability field of Earnings Before Interest
388,oth432_ebitda_profitability_profitability7,7th profitability field of Earnings Before Interest
389,oth432_ebitda_profitability_profitability8,8th profitability field of Earnings Before Interest
390,oth432_ebitda_profitability_profitability9,9th profitability field of Earnings Before Interest
391,oth432_ebitda_yield,EBITDA Yield of Predictive models
392,oth432_ecor_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Cost of Revenue
393,oth432_ecor_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Cost of Revenue
394,oth432_ecor_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Cost of Revenue
395,oth432_ecor_trkdpitdeltapredict_funda_predict,Predict value of Cost of Revenue
396,oth432_ed,Debt to Equity ratio of Predictive models
397,oth432_efcf,Free Cash Flow Equity of Predictive models
398,oth432_eibt_a_profitability_profitability1,1st profitability field of Annual Net Income Before Taxes
399,oth432_eibt_a_profitability_profitability10,10th profitability field of Annual Net Income Before Taxes
400,oth432_eibt_a_profitability_profitability11,11th profitability field of Annual Net Income Before Taxes
401,oth432_eibt_a_profitability_profitability12,12th profitability field of Annual Net Income Before Taxes
402,oth432_eibt_a_profitability_profitability2,2nd profitability field of Annual Net Income Before Taxes
403,oth432_eibt_a_profitability_profitability3,3rd profitability field of Annual Net Income Before Taxes
404,oth432_eibt_a_profitability_profitability4,4th profitability field of Annual Net Income Before Taxes
405,oth432_eibt_a_profitability_profitability5,5th profitability field of Annual Net Income Before Taxes
406,oth432_eibt_a_profitability_profitability6,6th profitability field of Annual Net Income Before Taxes
407,oth432_eibt_a_profitability_profitability7,7th profitability field of Annual Net Income Before Taxes
408,oth432_eibt_a_profitability_profitability8,8th profitability field of Annual Net Income Before Taxes
409,oth432_eibt_a_profitability_profitability9,9th profitability field of Annual Net Income Before Taxes
410,oth432_eibt_trkdpitdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Net Income Before Taxes
411,oth432_eibt_trkdpitdeltapredict_annual_funda_predict,Predict value of Net Income Before Taxes
412,oth432_eps_oeps12_mae,Mean Average Error of the model of Earnings Per Share from Operations - 12 Months Moving
413,oth432_eps_oeps12_predict,Predict value of Earnings Per Share from Operations - 12 Months Moving
414,oth432_epsfi_compustatdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Earnings Per Share (Diluted) - Including Extraordinary items
415,oth432_epsfi_compustatdeltapredict_annual_funda_predict,Predict value of Earnings Per Share (Diluted) - Including Extraordinary items
416,oth432_epsfiq_mae,Mean Average Error of the model of Earnings Per Share (Diluted) - Including Extraordinary Items
417,oth432_epsfiq_predict,Predict value of Earnings Per Share (Diluted) - Including Extraordinary Items
418,oth432_epsfxq_mae,Mean Average Error of the model of Earnings Per Share (Diluted) - Excluding Extraordinary items
419,oth432_epsfxq_predict,Predict value of Earnings Per Share (Diluted) - Excluding Extraordinary items
420,oth432_epspi_compustatdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Earnings Per Share (Basic) Including Extraordinary Items
421,oth432_epspi_compustatdeltapredict_annual_funda_predict,Predict value of Earnings Per Share (Basic) Including Extraordinary Items
422,oth432_epspiq_mae,Mean Average Error of the model of Earnings Per Share (Basic) - Including Extraordinary Items
423,oth432_epspiq_predict,Predict value of Earnings Per Share (Basic) - Including Extraordinary Items
424,oth432_epsx12_compustatdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Earnings Per Share (Basic) Excluding Extraordinary Items 12 Months Moving
425,oth432_epsx12_compustatdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Earnings Per Share (Basic) Excluding Extraordinary Items 12 Months Moving
426,oth432_epsx12_compustatdeltapredict_funda_mae,Mean Average Error of the model of Earnings Per Share (Basic) Excluding Extraordinary Items 12 Months Moving
427,oth432_epsx12_compustatdeltapredict_funda_predict,Predict value of Earnings Per Share (Basic) Excluding Extraordinary Items 12 Months Moving
428,oth432_epsx12_mae,Mean Average Error of the model of Earnings Per Share (Basic) - Excluding Extraordinary Items - 12 Months Moving
429,oth432_epsx12_predict,Predict value of Earnings Per Share (Basic) - Excluding Extraordinary Items - 12 Months Moving
430,oth432_expense_oeps12_mae,Mean Average Error of the model of Earnings Per Share from Operations - 12 Months Moving
431,oth432_expense_oeps12_predict,Predict value of Earnings Per Share from Operations - 12 Months Moving
432,oth432_expense_piq_mae,Mean Average Error of the model of Pretax Income
433,oth432_expense_piq_predict,Predict value of Pretax Income
434,oth432_fcfe_cap,FCFE to cap ratio of Predictive models
435,oth432_fcfe_yield,FCFE yield of Predictive models
436,oth432_fcff_cap,FCFF to cap ratio of Predictive models
437,oth432_fcff_yield,FCFF yield of Predictive models
438,oth432_fcsn_trkdpitdeltapredict_annual_funda_madp,"Mean Absolute Deviation of predicted value of Common Stock, Net"
439,oth432_fcsn_trkdpitdeltapredict_annual_funda_predict,"Predict value of Common Stock, Net"
440,oth432_ffcf,Free cash flow Firm of Predictive models
441,oth432_ffcf_trkdpitdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Other Financing Cash Flow
442,oth432_ffcf_trkdpitdeltapredict_annual_funda_predict,Predict value of Other Financing Cash Flow
443,oth432_fincf_compustatdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Financing Activities - Net Cash Flow
444,oth432_fincf_compustatdeltapredict_annual_funda_predict,Predict value of Financing Activities - Net Cash Flow
445,oth432_fldn_predict,"Predict value of Long Term Debt, Net"
446,oth432_flows_acae_mae,Mean Average Error of the model of Cash & Equivalents
447,oth432_flows_acae_predict,Predict value of Cash & Equivalents
448,oth432_fprd_predict,"Predict value of Issuance (Retirement) of Debt, Net"
449,oth432_fprd_trkdpitdeltapredict_annual_funda_madp,"Mean Absolute Deviation of predicted value of Issuance (Retirement) of Debt, Net"
450,oth432_fprd_trkdpitdeltapredict_annual_funda_predict,"Predict value of Issuance (Retirement) of Debt, Net"
451,oth432_fsic_trkdpitdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Sale/Issuance of Common
452,oth432_fsic_trkdpitdeltapredict_annual_funda_predict,Predict value of Sale/Issuance of Common
453,oth432_ftlf_mae,Mean Average Error of the model of Cash from Financing Activities
454,oth432_ftlf_predict,Predict value of Cash from Financing Activities
455,oth432_ftlf_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Cash from Financing Activities
456,oth432_ftlf_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Cash from Financing Activities
457,oth432_ftlf_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Cash from Financing Activities
458,oth432_ftlf_trkdpitdeltapredict_funda_predict,Predict value of Cash from Financing Activities
459,oth432_gdwlq_compustatdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Goodwill
460,oth432_gdwlq_compustatdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Goodwill
461,oth432_gdwlq_compustatdeltapredict_funda_mae,Mean Average Error of the model of Goodwill
462,oth432_gdwlq_compustatdeltapredict_funda_predict,Predict value of Goodwill
463,oth432_gdwlq_predict,Predict value of Goodwill (net)
464,oth432_gp_compustatdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Gross Profit (Loss)
465,oth432_gp_compustatdeltapredict_annual_funda_predict,Predict value of Gross Profit (Loss)
466,oth432_iicf_trkdpitdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Other Investing Cash Flow
467,oth432_iicf_trkdpitdeltapredict_annual_funda_predict,Predict value of Other Investing Cash Flow
468,oth432_income_oeps12_mae,Mean Average Error of the model of Earnings Per Share from Operations - 12 Months Moving
469,oth432_income_oeps12_predict,Predict value of Earnings Per Share from Operations - 12 Months Moving
470,oth432_income_otlo_mae,Mean Average Error of the model of Cash from Operating Activities
471,oth432_income_otlo_predict,Predict value of Cash from Operating Activities
472,oth432_income_piq_mae,Mean Average Error of the model of Pretax Income
473,oth432_income_piq_predict,Predict value of Pretax Income
474,oth432_income_revtq_mae,Mean Average Error of the model of Revenue - Total
475,oth432_income_revtq_predict,Predict value of Revenue - Total
476,oth432_intanoq_predict,Predict value of Other Intangibles
477,oth432_invt_compustatdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Annual Inventories - Total
478,oth432_invt_compustatdeltapredict_annual_funda_predict,Predict value of Annual Inventories - Total
479,oth432_itli_mae,Mean Average Error of the model of Cash from Investing Activities
480,oth432_itli_predict,Predict value of Cash from Investing Activities
481,oth432_itli_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Cash from Investing Activities
482,oth432_itli_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Cash from Investing Activities
483,oth432_itli_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Cash from Investing Activities
484,oth432_itli_trkdpitdeltapredict_funda_predict,Predict value of Cash from Investing Activities
485,oth432_ivncf_compustatdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Investing Activities - Net Cash Flow
486,oth432_ivncf_compustatdeltapredict_annual_funda_predict,Predict value of Investing Activities - Net Cash Flow
487,oth432_lapb_mae,Mean Average Error of the model of Accounts Payable
488,oth432_lapb_predict,Predict value of Accounts Payable
489,oth432_lapb_trkdpitdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Annual Accounts Payable
490,oth432_lapb_trkdpitdeltapredict_annual_funda_predict,Predict value of Annual Accounts Payable
491,oth432_lapb_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Accounts Payable
492,oth432_lapb_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Accounts Payable
493,oth432_lapb_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Accounts Payable
494,oth432_lapb_trkdpitdeltapredict_funda_predict,Predict value of Accounts Payable
495,oth432_lco_compustatdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Annual Current Liabilities - Other - Total
496,oth432_lco_compustatdeltapredict_annual_funda_predict,Predict value of Annual Current Liabilities - Other - Total
497,oth432_lcoq_compustatdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Current Liabilities - Other - Total
498,oth432_lcoq_compustatdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Current Liabilities - Other - Total
499,oth432_lcoq_compustatdeltapredict_funda_mae,Mean Average Error of the model of Current Liabilities - Other - Total
500,oth432_lcoq_compustatdeltapredict_funda_predict,Predict value of Current Liabilities - Other - Total
501,oth432_lct_compustatdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Annual Current Liabilities - Total
502,oth432_lct_compustatdeltapredict_annual_funda_predict,Predict value of Annual Current Liabilities - Total
503,oth432_lctq_compustatdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Current Liabilities - Total
504,oth432_lctq_compustatdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Current Liabilities - Total
505,oth432_lctq_compustatdeltapredict_funda_mae,Mean Average Error of the model of Current Liabilities - Total
506,oth432_lctq_compustatdeltapredict_funda_predict,Predict value of Current Liabilities - Total
507,oth432_lctq_mae,Mean Average Error of the model of Current Liabilities - Total
508,oth432_lctq_predict,Predict value of Current Liabilities - Total
509,oth432_lo_compustatdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Liabilities - Other
510,oth432_lo_compustatdeltapredict_annual_funda_predict,Predict value of Liabilities - Other
511,oth432_lt_compustatdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Annual Liabilities - Total
512,oth432_lt_compustatdeltapredict_annual_funda_predict,Predict value of Annual Liabilities - Total
513,oth432_ltcl_mae,Mean Average Error of the model of Total Current Liabilities
514,oth432_ltcl_predict,Predict value of Total Current Liabilities
515,oth432_ltq_compustatdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Liabilities - Total
516,oth432_ltq_compustatdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Liabilities - Total
517,oth432_ltq_compustatdeltapredict_funda_mae,Mean Average Error of the model of Liabilities - Total
518,oth432_ltq_compustatdeltapredict_funda_predict,Predict value of Liabilities - Total
519,oth432_ltq_mae,Mean Average Error of the model of Liabilities - Total
520,oth432_ltq_predict,Predict value of Liabilities - Total
521,oth432_lttd_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Total Long Term Debt
522,oth432_lttd_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Total Long Term Debt
523,oth432_lttd_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Total Long Term Debt
524,oth432_lttd_trkdpitdeltapredict_funda_predict,Predict value of Total Long Term Debt
525,oth432_ninc_mae,Mean Average Error of the model of Net Income (Loss) - Nonconsolidated
526,oth432_ninc_predict,Predict value of Net Income (Loss) - Nonconsolidated
527,oth432_ninc_q_profitability_profitability1,1st profitability field of Income Incl Extra Before Distributions
528,oth432_ninc_q_profitability_profitability10,10th profitability field of Income Incl Extra Before Distributions
529,oth432_ninc_q_profitability_profitability11,11th profitability field of Income Incl Extra Before Distributions
530,oth432_ninc_q_profitability_profitability12,12th profitability field of Income Incl Extra Before Distributions
531,oth432_ninc_q_profitability_profitability2,2nd profitability field of Income Incl Extra Before Distributions
532,oth432_ninc_q_profitability_profitability3,3rd profitability field of Income Incl Extra Before Distributions
533,oth432_ninc_q_profitability_profitability4,4th profitability field of Income Incl Extra Before Distributions
534,oth432_ninc_q_profitability_profitability5,5th profitability field of Income Incl Extra Before Distributions
535,oth432_ninc_q_profitability_profitability6,6th profitability field of Income Incl Extra Before Distributions
536,oth432_ninc_q_profitability_profitability7,7th profitability field of Income Incl Extra Before Distributions
537,oth432_ninc_q_profitability_profitability8,8th profitability field of Income Incl Extra Before Distributions
538,oth432_ninc_q_profitability_profitability9,9th profitability field of Income Incl Extra Before Distributions
539,oth432_ninc_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Income Incl Extra Before Distributions
540,oth432_ninc_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Income Incl Extra Before Distributions
541,oth432_ninc_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Income Incl Extra Before Distributions
542,oth432_ninc_trkdpitdeltapredict_funda_predict,Predict value of Income Incl Extra Before Distributions
543,oth432_niq_compustatdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Net Income
544,oth432_niq_compustatdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Net Income
545,oth432_niq_compustatdeltapredict_funda_mae,Mean Average Error of the model of Net Income
546,oth432_niq_compustatdeltapredict_funda_predict,Predict value of Net Income
547,oth432_niq_mae,Mean Average Error of the model of Net Income (Loss)
548,oth432_niq_predict,Predict value of Net Income (Loss)
549,oth432_niq_profitability_profitability1,1st profitability field of Net Income
550,oth432_niq_profitability_profitability10,10th profitability field of Net Income
551,oth432_niq_profitability_profitability11,11th profitability field of Net Income
552,oth432_niq_profitability_profitability12,12th profitability field of Net Income
553,oth432_niq_profitability_profitability2,2nd profitability field of Net Income
554,oth432_niq_profitability_profitability3,3rd profitability field of Net Income
555,oth432_niq_profitability_profitability4,4th profitability field of Net Income
556,oth432_niq_profitability_profitability5,5th profitability field of Net Income
557,oth432_niq_profitability_profitability6,6th profitability field of Net Income
558,oth432_niq_profitability_profitability7,7th profitability field of Net Income
559,oth432_niq_profitability_profitability8,8th profitability field of Net Income
560,oth432_niq_profitability_profitability9,9th profitability field of Net Income
561,oth432_oiadpq_compustatdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Operating Income After Depreciation
562,oth432_oiadpq_compustatdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Operating Income After Depreciation
563,oth432_oiadpq_compustatdeltapredict_funda_mae,Mean Average Error of the model of Operating Income After Depreciation
564,oth432_oiadpq_compustatdeltapredict_funda_predict,Predict value of Operating Income After Depreciation
565,oth432_oiadpq_mae,Mean Average Error of the model of Operating Income After Depreciation
566,oth432_oiadpq_predict,Predict value of Operating Income After Depreciation
567,oth432_oiadpq_profitability_profitability1,1st profitability field of Operating Income After Depreciation
568,oth432_oiadpq_profitability_profitability10,10th profitability field of Operating Income After Depreciation
569,oth432_oiadpq_profitability_profitability11,11th profitability field of Operating Income After Depreciation
570,oth432_oiadpq_profitability_profitability12,12th profitability field of Operating Income After Depreciation
571,oth432_oiadpq_profitability_profitability2,2nd profitability field of Operating Income After Depreciation
572,oth432_oiadpq_profitability_profitability3,3rd profitability field of Operating Income After Depreciation
573,oth432_oiadpq_profitability_profitability4,4th profitability field of Operating Income After Depreciation
574,oth432_oiadpq_profitability_profitability5,5th profitability field of Operating Income After Depreciation
575,oth432_oiadpq_profitability_profitability6,6th profitability field of Operating Income After Depreciation
576,oth432_oiadpq_profitability_profitability7,7th profitability field of Operating Income After Depreciation
577,oth432_oiadpq_profitability_profitability8,8th profitability field of Operating Income After Depreciation
578,oth432_oiadpq_profitability_profitability9,9th profitability field of Operating Income After Depreciation
579,oth432_oibdpq_compustatdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Operating Income Before Depreciation
580,oth432_oibdpq_compustatdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Operating Income Before Depreciation
581,oth432_oibdpq_compustatdeltapredict_funda_mae,Mean Average Error of the model of Operating Income Before Depreciation
582,oth432_oibdpq_compustatdeltapredict_funda_predict,Predict value of Operating Income Before Depreciation
583,oth432_oibdpq_profitability_profitability1,1st profitability field of Operating Income Before Depreciation
584,oth432_oibdpq_profitability_profitability10,10th profitability field of Operating Income Before Depreciation
585,oth432_oibdpq_profitability_profitability11,11th profitability field of Operating Income Before Depreciation
586,oth432_oibdpq_profitability_profitability12,12th profitability field of Operating Income Before Depreciation
587,oth432_oibdpq_profitability_profitability2,2nd profitability field of Operating Income Before Depreciation
588,oth432_oibdpq_profitability_profitability3,3rd profitability field of Operating Income Before Depreciation
589,oth432_oibdpq_profitability_profitability4,4th profitability field of Operating Income Before Depreciation
590,oth432_oibdpq_profitability_profitability5,5th profitability field of Operating Income Before Depreciation
591,oth432_oibdpq_profitability_profitability6,6th profitability field of Operating Income Before Depreciation
592,oth432_oibdpq_profitability_profitability7,7th profitability field of Operating Income Before Depreciation
593,oth432_oibdpq_profitability_profitability8,8th profitability field of Operating Income Before Depreciation
594,oth432_oibdpq_profitability_profitability9,9th profitability field of Operating Income Before Depreciation
595,oth432_op_yield,Operating Yield of Predictive models
596,oth432_opr_margin,Operating Margin of Predictive models
597,oth432_otlo_a_profitability_profitability1,1st profitability field of Cash from Operating Activities
598,oth432_otlo_a_profitability_profitability10,10th profitability field of Cash from Operating Activities
599,oth432_otlo_a_profitability_profitability11,11th profitability field of Cash from Operating Activities
600,oth432_otlo_a_profitability_profitability12,12th profitability field of Cash from Operating Activities
601,oth432_otlo_a_profitability_profitability2,2nd profitability field of Cash from Operating Activities
602,oth432_otlo_a_profitability_profitability3,3rd profitability field of Cash from Operating Activities
603,oth432_otlo_a_profitability_profitability4,4th profitability field of Cash from Operating Activities
604,oth432_otlo_a_profitability_profitability5,5th profitability field of Cash from Operating Activities
605,oth432_otlo_a_profitability_profitability6,6th profitability field of Cash from Operating Activities
606,oth432_otlo_a_profitability_profitability7,7th profitability field of Cash from Operating Activities
607,oth432_otlo_a_profitability_profitability8,8th profitability field of Cash from Operating Activities
608,oth432_otlo_a_profitability_profitability9,9th profitability field of Cash from Operating Activities
609,oth432_otlo_q_profitability_profitability1,1st profitability field of Cash from Operating Activities
610,oth432_otlo_q_profitability_profitability10,10th profitability field of Cash from Operating Activities
611,oth432_otlo_q_profitability_profitability11,11th profitability field of Cash from Operating Activities
612,oth432_otlo_q_profitability_profitability12,12th profitability field of Cash from Operating Activities
613,oth432_otlo_q_profitability_profitability2,2nd profitability field of Cash from Operating Activities
614,oth432_otlo_q_profitability_profitability3,3rd profitability field of Cash from Operating Activities
615,oth432_otlo_q_profitability_profitability4,4th profitability field of Cash from Operating Activities
616,oth432_otlo_q_profitability_profitability5,5th profitability field of Cash from Operating Activities
617,oth432_otlo_q_profitability_profitability6,6th profitability field of Cash from Operating Activities
618,oth432_otlo_q_profitability_profitability7,7th profitability field of Cash from Operating Activities
619,oth432_otlo_q_profitability_profitability8,8th profitability field of Cash from Operating Activities
620,oth432_otlo_q_profitability_profitability9,9th profitability field of Cash from Operating Activities
621,oth432_otlo_trkdpitdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Annual Cash from Operating Activities
622,oth432_otlo_trkdpitdeltapredict_annual_funda_predict,Predict value of Annual Cash from Operating Activities
623,oth432_otlo_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Cash from Operating Activities
624,oth432_otlo_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Cash from Operating Activities
625,oth432_otlo_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Cash from Operating Activities
626,oth432_otlo_trkdpitdeltapredict_funda_predict,Predict value of Cash from Operating Activities
627,oth432_ouie_trkdpitdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Unusual Items
628,oth432_ouie_trkdpitdeltapredict_annual_funda_predict,Predict value of Unusual Items
629,oth432_pbt,Tangible book to price ratio of Predictive models
630,oth432_pe_po,Operating Earnings to Price ratio of Predictive models
631,oth432_piq_compustatdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Pretax Income
632,oth432_piq_compustatdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Pretax Income
633,oth432_piq_compustatdeltapredict_funda_mae,Mean Average Error of the model of Pretax Income
634,oth432_piq_compustatdeltapredict_funda_predict,Predict value of Pretax Income
635,oth432_piq_profitability_profitability1,1st profitability field of Pretax Income
636,oth432_piq_profitability_profitability10,10th profitability field of Pretax Income
637,oth432_piq_profitability_profitability11,11th profitability field of Pretax Income
638,oth432_piq_profitability_profitability12,12th profitability field of Pretax Income
639,oth432_piq_profitability_profitability2,2nd profitability field of Pretax Income
640,oth432_piq_profitability_profitability3,3rd profitability field of Pretax Income
641,oth432_piq_profitability_profitability4,4th profitability field of Pretax Income
642,oth432_piq_profitability_profitability5,5th profitability field of Pretax Income
643,oth432_piq_profitability_profitability6,6th profitability field of Pretax Income
644,oth432_piq_profitability_profitability7,7th profitability field of Pretax Income
645,oth432_piq_profitability_profitability8,8th profitability field of Pretax Income
646,oth432_piq_profitability_profitability9,9th profitability field of Pretax Income
647,oth432_ppentq_compustatdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Property Plant and Equipment - Total (Net)
