,id,description
649,anl14_numofests_eps_fy3,Num of Estimations of Earnings Per Share - upcoming 3 years
650,anl14_numofests_eps_fy4,Num of Estimations of Earnings Per Share - upcoming 4 years
651,anl14_numofests_eps_fy5,Num of Estimations of Earnings Per Share - upcoming 5 years
652,anl14_numofests_epsrep_fp1,Num of Estimations of Reported Earnings Per Share - upcoming quarter
653,anl14_numofests_epsrep_fp2,Num of Estimations of Reported Earnings Per Share - upcoming 2 quarters
654,anl14_numofests_epsrep_fp3,Num of Estimations of Reported Earnings Per Share - upcoming 3 quarters
655,anl14_numofests_epsrep_fp4,Num of Estimations of Reported Earnings Per Share - upcoming 4 quarters
656,anl14_numofests_epsrep_fp5,Num of Estimations of Reported Earnings Per Share - upcoming 5 quarters
657,anl14_numofests_epsrep_fy1,Num of Estimations of Reported Earnings Per Share - upcoming year
658,anl14_numofests_epsrep_fy2,Num of Estimations of Reported Earnings Per Share - upcoming 2 years
659,anl14_numofests_epsrep_fy3,Num of Estimations of Reported Earnings Per Share - upcoming 3 years
660,anl14_numofests_epsrep_fy4,Num of Estimations of Reported Earnings Per Share - upcoming 4 years
661,anl14_numofests_epsrep_fy5,Num of Estimations of Reported Earnings Per Share - upcoming 5 years
662,anl14_numofests_nav_fy1,Num of Estimations of Net asset value - upcoming year
663,anl14_numofests_nav_fy2,Num of Estimations of Net asset value - upcoming 2 years
664,anl14_numofests_ndebt_fp1,Num of Estimations of Net debt - upcoming quarter
665,anl14_numofests_ndebt_fp2,Num of Estimations of Net debt - upcoming 2 quarters
666,anl14_numofests_ndebt_fp3,Num of Estimations of Net debt - upcoming 3 quarters
667,anl14_numofests_ndebt_fp4,Num of Estimations of Net debt - upcoming 4 quarters
668,anl14_numofests_ndebt_fp5,Num of Estimations of Net debt - upcoming 5 quarters
669,anl14_numofests_ndebt_fy1,Num of Estimations of Net debt - upcoming year
670,anl14_numofests_ndebt_fy2,Num of Estimations of Net debt - upcoming 2 years
671,anl14_numofests_ndebt_fy3,Num of Estimations of Net debt - upcoming 3 years
672,anl14_numofests_ntp_fp1,Num of Estimations of Net profit - upcoming quarter
673,anl14_numofests_ntp_fp2,Num of Estimations of Net profit - upcoming 2 quarters
674,anl14_numofests_ntp_fp3,Num of Estimations of Net profit - upcoming 3 quarters
675,anl14_numofests_ntp_fp4,Num of Estimations of Net profit - upcoming 4 quarters
676,anl14_numofests_ntp_fp5,Num of Estimations of Net profit - upcoming 5 quarters
677,anl14_numofests_ntp_fy1,Num of Estimations of Net profit - upcoming year
678,anl14_numofests_ntp_fy2,Num of Estimations of Net profit - upcoming 2 years
679,anl14_numofests_ntp_fy3,Num of Estimations of Net profit - upcoming 3 years
680,anl14_numofests_ntp_fy4,Num of Estimations of Net profit - upcoming 4 years
681,anl14_numofests_ntp_fy5,Num of Estimations of Net profit - upcoming 5 years
682,anl14_numofests_ntprep_fp1,Num of Estimations of Reported Net Profit - upcoming quarter
683,anl14_numofests_ntprep_fp2,Num of Estimations of Reported Net Profit - upcoming 2 quarters
684,anl14_numofests_ntprep_fp3,Num of Estimations of Reported Net Profit - upcoming 3 quarters
685,anl14_numofests_ntprep_fp4,Num of Estimations of Reported Net Profit - upcoming 4 quarters
686,anl14_numofests_ntprep_fp5,Num of Estimations of Reported Net Profit - upcoming 5 quarters
687,anl14_numofests_ntprep_fy1,Num of Estimations of Reported Net Profit - upcoming year
688,anl14_numofests_ntprep_fy2,Num of Estimations of Reported Net Profit - upcoming 2 years
689,anl14_numofests_ntprep_fy3,Num of Estimations of Reported Net Profit - upcoming 3 years
690,anl14_numofests_ntprep_fy4,Num of Estimations of Reported Net Profit - upcoming 4 years
691,anl14_numofests_ntprep_fy5,Num of Estimations of Reported Net Profit - upcoming 5 years
692,anl14_numofests_opp_fp1,Num of Estimations of Operating Profit - upcoming quarter
693,anl14_numofests_opp_fy1,Num of Estimations of Operating Profit - upcoming year
694,anl14_numofests_opp_fy2,Num of Estimations of Operating Profit - upcoming 2 years
695,anl14_numofests_revenue_fp1,Num of Estimations of Revenue - upcoming quarter
696,anl14_numofests_revenue_fp2,Num of Estimations of Revenue - upcoming 2 quarters
697,anl14_numofests_revenue_fp3,Num of Estimations of Revenue - upcoming 3 quarters
698,anl14_numofests_revenue_fp4,Num of Estimations of Revenue - upcoming 4 quarters
699,anl14_numofests_revenue_fp5,Num of Estimations of Revenue - upcoming 5 quarters
700,anl14_numofests_revenue_fy1,Num of Estimations of Revenue - upcoming year
701,anl14_numofests_revenue_fy2,Num of Estimations of Revenue - upcoming 2 years
702,anl14_numofests_revenue_fy3,Num of Estimations of Revenue - upcoming 3 years
703,anl14_numofests_revenue_fy4,Num of Estimations of Revenue - upcoming 4 years
704,anl14_numofests_revenue_fy5,Num of Estimations of Revenue - upcoming 5 years
705,anl14_numofests_roa_fp1,Num of Estimations of Returns on Assets - upcoming quarter
706,anl14_numofests_roa_fp2,Num of Estimations of Returns on Assets - upcoming 2 quarters
707,anl14_numofests_roa_fp3,Num of Estimations of Returns on Assets - upcoming 3 quarters
708,anl14_numofests_roa_fp4,Num of Estimations of Returns on Assets - upcoming 4 quarters
709,anl14_numofests_roa_fp5,Num of Estimations of Returns on Assets - upcoming 5 quarters
710,anl14_numofests_roa_fy1,Num of Estimations of Returns on Assets - upcoming year
711,anl14_numofests_roa_fy2,Num of Estimations of Returns on Assets - upcoming 2 years
712,anl14_numofests_roa_fy3,Num of Estimations of Returns on Assets - upcoming 3 years
713,anl14_numofests_roe_fp1,Num of Estimations of Returns on Equity - upcoming quarter
714,anl14_numofests_roe_fp2,Num of Estimations of Returns on Equity - upcoming 2 quarters
715,anl14_numofests_roe_fp3,Num of Estimations of Returns on Equity - upcoming 3 quarters
716,anl14_numofests_roe_fp4,Num of Estimations of Returns on Equity - upcoming 4 quarters
717,anl14_numofests_roe_fp5,Num of Estimations of Returns on Equity - upcoming 5 quarters
718,anl14_numofests_roe_fy1,Num of Estimations of Returns on Equity - upcoming year
719,anl14_numofests_roe_fy2,Num of Estimations of Returns on Equity - upcoming 2 years
720,anl14_numofests_roe_fy3,Num of Estimations of Returns on Equity - upcoming 3 years
721,anl14_outperform,Num of recommendations on being outperform of this stock  -
725,anl14_sell,Num of recommendations to sell  -
726,anl14_stddev_bvps_fp1,Standard Deviation of Estimations of Book Value Per Share - upcoming quarter
727,anl14_stddev_bvps_fp2,Standard Deviation of Estimations of Book Value Per Share - upcoming 2 quarters
728,anl14_stddev_bvps_fp3,Standard Deviation of Estimations of Book Value Per Share - upcoming 3 quarters
729,anl14_stddev_bvps_fp4,Standard Deviation of Estimations of Book Value Per Share - upcoming 4 quarters
730,anl14_stddev_bvps_fp5,Standard Deviation of Estimations of Book Value Per Share - upcoming 5 quarters
731,anl14_stddev_bvps_fy1,Standard Deviation of Estimations of Book Value Per Share - upcoming year
732,anl14_stddev_bvps_fy2,Standard Deviation of Estimations of Book Value Per Share - upcoming 2 years
733,anl14_stddev_bvps_fy3,Standard Deviation of Estimations of Book Value Per Share - upcoming 3 years
734,anl14_stddev_capex_fp1,Standard Deviation of Estimations of Capital Expenditures  - upcoming quarter
735,anl14_stddev_capex_fp2,Standard Deviation of Estimations of Capital Expenditures  - upcoming 2 quarters
736,anl14_stddev_capex_fp3,Standard Deviation of Estimations of Capital Expenditures  - upcoming 3 quarters
737,anl14_stddev_capex_fp4,Standard Deviation of Estimations of Capital Expenditures  - upcoming 4 quarters
738,anl14_stddev_capex_fp5,Standard Deviation of Estimations of Capital Expenditures  - upcoming 5 quarters
739,anl14_stddev_capex_fy1,Standard Deviation of Estimations of Capital Expenditures  - upcoming year
740,anl14_stddev_capex_fy2,Standard Deviation of Estimations of Capital Expenditures  - upcoming 2 years
741,anl14_stddev_capex_fy3,Standard Deviation of Estimations of Capital Expenditures  - upcoming 3 years
742,anl14_stddev_capex_fy4,Standard Deviation of Estimations of Capital Expenditures  - upcoming 4 years
743,anl14_stddev_capex_fy5,Standard Deviation of Estimations of Capital Expenditures  - upcoming 5 years
744,anl14_stddev_cfps_fp1,Standard Deviation of Estimations of Cash Flow Per Share  - upcoming quarter
745,anl14_stddev_cfps_fp2,Standard Deviation of Estimations of Cash Flow Per Share  - upcoming 2 quarters
746,anl14_stddev_cfps_fp3,Standard Deviation of Estimations of Cash Flow Per Share  - upcoming 3 quarters
747,anl14_stddev_cfps_fp4,Standard Deviation of Estimations of Cash Flow Per Share  - upcoming 4 quarters
748,anl14_stddev_cfps_fp5,Standard Deviation of Estimations of Cash Flow Per Share  - upcoming 5 quarters
749,anl14_stddev_cfps_fy1,Standard Deviation of Estimations of Cash Flow Per Share  - upcoming year
750,anl14_stddev_cfps_fy2,Standard Deviation of Estimations of Cash Flow Per Share  - upcoming 2 years
751,anl14_stddev_cfps_fy3,Standard Deviation of Estimations of Cash Flow Per Share  - upcoming 3 years
752,anl14_stddev_div_fp1,Standard Deviation of Estimations of Dividend  - upcoming quarter
753,anl14_stddev_div_fp2,Standard Deviation of Estimations of Dividend  - upcoming 2 quarters
754,anl14_stddev_div_fp3,Standard Deviation of Estimations of Dividend  - upcoming 3 quarters
755,anl14_stddev_div_fp4,Standard Deviation of Estimations of Dividend  - upcoming 4 quarters
756,anl14_stddev_div_fp5,Standard Deviation of Estimations of Dividend  - upcoming 5 quarters
757,anl14_stddev_div_fy1,Standard Deviation of Estimations of Dividend  - upcoming year
758,anl14_stddev_div_fy2,Standard Deviation of Estimations of Dividend  - upcoming 2 years
759,anl14_stddev_div_fy3,Standard Deviation of Estimations of Dividend  - upcoming 3 years
760,anl14_stddev_div_fy4,Standard Deviation of Estimations of Dividend  - upcoming 4 years
761,anl14_stddev_ebit_fp1,Standard Deviation of Estimations of Earnings Before Interest & Taxes - upcoming quarter
762,anl14_stddev_ebit_fp2,Standard Deviation of Estimations of Earnings Before Interest & Taxes - upcoming 2 quarters
763,anl14_stddev_ebit_fp3,Standard Deviation of Estimations of Earnings Before Interest & Taxes - upcoming 3 quarters
764,anl14_stddev_ebit_fp4,Standard Deviation of Estimations of Earnings Before Interest & Taxes - upcoming 4 quarters
765,anl14_stddev_ebit_fp5,Standard Deviation of Estimations of Earnings Before Interest & Taxes - upcoming 5 quarters
766,anl14_stddev_ebit_fy1,Standard Deviation of Estimations of Earnings Before Interest & Taxes - upcoming year
767,anl14_stddev_ebit_fy2,Standard Deviation of Estimations of Earnings Before Interest & Taxes - upcoming 2 years
768,anl14_stddev_ebit_fy3,Standard Deviation of Estimations of Earnings Before Interest & Taxes - upcoming 3 years
769,anl14_stddev_ebit_fy4,Standard Deviation of Estimations of Earnings Before Interest & Taxes - upcoming 4 years
770,anl14_stddev_ebit_fy5,Standard Deviation of Estimations of Earnings Before Interest & Taxes - upcoming 5 years
771,anl14_stddev_ebitda_fp1,"Standard Deviation of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming quarter"
772,anl14_stddev_ebitda_fp2,"Standard Deviation of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 2 quarters"
773,anl14_stddev_ebitda_fp3,"Standard Deviation of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 3 quarters"
774,anl14_stddev_ebitda_fp4,"Standard Deviation of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 4 quarters"
775,anl14_stddev_ebitda_fp5,"Standard Deviation of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 5 quarters"
776,anl14_stddev_ebitda_fy1,"Standard Deviation of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming year"
777,anl14_stddev_ebitda_fy2,"Standard Deviation of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 2 years"
778,anl14_stddev_ebitda_fy3,"Standard Deviation of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 3 years"
779,anl14_stddev_ebitda_fy4,"Standard Deviation of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 4 years"
780,anl14_stddev_ebitda_fy5,"Standard Deviation of Estimations of Earnings Before Interest, Taxes, Depreciation & Amortization - upcoming 5 years"
781,anl14_stddev_eps_fp1,Standard Deviation of Estimations of Earnings Per Share - upcoming quarter
782,anl14_stddev_eps_fp2,Standard Deviation of Estimations of Earnings Per Share - upcoming 2 quarters
783,anl14_stddev_eps_fp3,Standard Deviation of Estimations of Earnings Per Share - upcoming 3 quarters
784,anl14_stddev_eps_fp4,Standard Deviation of Estimations of Earnings Per Share - upcoming 4 quarters
785,anl14_stddev_eps_fp5,Standard Deviation of Estimations of Earnings Per Share - upcoming 5 quarters
786,anl14_stddev_eps_fy1,Standard Deviation of Estimations of Earnings Per Share - upcoming year
787,anl14_stddev_eps_fy2,Standard Deviation of Estimations of Earnings Per Share - upcoming 2 years
788,anl14_stddev_eps_fy3,Standard Deviation of Estimations of Earnings Per Share - upcoming 3 years
789,anl14_stddev_eps_fy4,Standard Deviation of Estimations of Earnings Per Share - upcoming 4 years
790,anl14_stddev_eps_fy5,Standard Deviation of Estimations of Earnings Per Share - upcoming 5 years
791,anl14_stddev_epsrep_fp1,Standard Deviation of Estimations of Reported Earnings Per Share - upcoming quarter
792,anl14_stddev_epsrep_fp2,Standard Deviation of Estimations of Reported Earnings Per Share - upcoming 2 quarters
793,anl14_stddev_epsrep_fp3,Standard Deviation of Estimations of Reported Earnings Per Share - upcoming 3 quarters
794,anl14_stddev_epsrep_fp4,Standard Deviation of Estimations of Reported Earnings Per Share - upcoming 4 quarters
795,anl14_stddev_epsrep_fp5,Standard Deviation of Estimations of Reported Earnings Per Share - upcoming 5 quarters
796,anl14_stddev_epsrep_fy1,Standard Deviation of Estimations of Reported Earnings Per Share - upcoming year
797,anl14_stddev_epsrep_fy2,Standard Deviation of Estimations of Reported Earnings Per Share - upcoming 2 years
798,anl14_stddev_epsrep_fy3,Standard Deviation of Estimations of Reported Earnings Per Share - upcoming 3 years
799,anl14_stddev_epsrep_fy4,Standard Deviation of Estimations of Reported Earnings Per Share - upcoming 4 years
800,anl14_stddev_epsrep_fy5,Standard Deviation of Estimations of Reported Earnings Per Share - upcoming 5 years
801,anl14_stddev_nav_fy1,Standard Deviation of Estimations of Net asset value - upcoming year
802,anl14_stddev_nav_fy2,Standard Deviation of Estimations of Net asset value - upcoming 2 years
803,anl14_stddev_ndebt_fp1,Standard Deviation of Estimations of Net debt - upcoming quarter
804,anl14_stddev_ndebt_fp2,Standard Deviation of Estimations of Net debt - upcoming 2 quarters
805,anl14_stddev_ndebt_fp3,Standard Deviation of Estimations of Net debt - upcoming 3 quarters
806,anl14_stddev_ndebt_fp4,Standard Deviation of Estimations of Net debt - upcoming 4 quarters
807,anl14_stddev_ndebt_fp5,Standard Deviation of Estimations of Net debt - upcoming 5 quarters
808,anl14_stddev_ndebt_fy1,Standard Deviation of Estimations of Net debt - upcoming year
809,anl14_stddev_ndebt_fy2,Standard Deviation of Estimations of Net debt - upcoming 2 years
810,anl14_stddev_ndebt_fy3,Standard Deviation of Estimations of Net debt - upcoming 3 years
811,anl14_stddev_ntp_fp1,Standard Deviation of Estimations of Net profit - upcoming quarter
812,anl14_stddev_ntp_fp2,Standard Deviation of Estimations of Net profit - upcoming 2 quarters
813,anl14_stddev_ntp_fp3,Standard Deviation of Estimations of Net profit - upcoming 3 quarters
814,anl14_stddev_ntp_fp4,Standard Deviation of Estimations of Net profit - upcoming 4 quarters
815,anl14_stddev_ntp_fp5,Standard Deviation of Estimations of Net profit - upcoming 5 quarters
816,anl14_stddev_ntp_fy1,Standard Deviation of Estimations of Net profit - upcoming year
817,anl14_stddev_ntp_fy2,Standard Deviation of Estimations of Net profit - upcoming 2 years
818,anl14_stddev_ntp_fy3,Standard Deviation of Estimations of Net profit - upcoming 3 years
819,anl14_stddev_ntp_fy4,Standard Deviation of Estimations of Net profit - upcoming 4 years
820,anl14_stddev_ntp_fy5,Standard Deviation of Estimations of Net profit - upcoming 5 years
821,anl14_stddev_ntprep_fp1,Standard Deviation of Estimations of Reported Net Profit - upcoming quarter
822,anl14_stddev_ntprep_fp2,Standard Deviation of Estimations of Reported Net Profit - upcoming 2 quarters
823,anl14_stddev_ntprep_fp3,Standard Deviation of Estimations of Reported Net Profit - upcoming 3 quarters
824,anl14_stddev_ntprep_fp4,Standard Deviation of Estimations of Reported Net Profit - upcoming 4 quarters
825,anl14_stddev_ntprep_fp5,Standard Deviation of Estimations of Reported Net Profit - upcoming 5 quarters
826,anl14_stddev_ntprep_fy1,Standard Deviation of Estimations of Reported Net Profit - upcoming year
827,anl14_stddev_ntprep_fy2,Standard Deviation of Estimations of Reported Net Profit - upcoming 2 years
828,anl14_stddev_ntprep_fy3,Standard Deviation of Estimations of Reported Net Profit - upcoming 3 years
829,anl14_stddev_ntprep_fy4,Standard Deviation of Estimations of Reported Net Profit - upcoming 4 years
830,anl14_stddev_ntprep_fy5,Standard Deviation of Estimations of Reported Net Profit - upcoming 5 years
831,anl14_stddev_opp_fp1,Standard Deviation of Estimations of Operating Profit - upcoming quarter
832,anl14_stddev_opp_fy1,Standard Deviation of Estimations of Operating Profit - upcoming year
833,anl14_stddev_opp_fy2,Standard Deviation of Estimations of Operating Profit - upcoming 2 years
834,anl14_stddev_revenue_fp1,Standard Deviation of Estimations of Revenue - upcoming quarter
835,anl14_stddev_revenue_fp2,Standard Deviation of Estimations of Revenue - upcoming 2 quarters
836,anl14_stddev_revenue_fp3,Standard Deviation of Estimations of Revenue - upcoming 3 quarters
837,anl14_stddev_revenue_fp4,Standard Deviation of Estimations of Revenue - upcoming 4 quarters
838,anl14_stddev_revenue_fp5,Standard Deviation of Estimations of Revenue - upcoming 5 quarters
839,anl14_stddev_revenue_fy1,Standard Deviation of Estimations of Revenue - upcoming year
840,anl14_stddev_revenue_fy2,Standard Deviation of Estimations of Revenue - upcoming 2 years
841,anl14_stddev_revenue_fy3,Standard Deviation of Estimations of Revenue - upcoming 3 years
842,anl14_stddev_revenue_fy4,Standard Deviation of Estimations of Revenue - upcoming 4 years
843,anl14_stddev_revenue_fy5,Standard Deviation of Estimations of Revenue - upcoming 5 years
844,anl14_stddev_roa_fp1,Standard Deviation of Estimations of Returns on Assets - upcoming quarter
845,anl14_stddev_roa_fp2,Standard Deviation of Estimations of Returns on Assets - upcoming 2 quarters
846,anl14_stddev_roa_fp3,Standard Deviation of Estimations of Returns on Assets - upcoming 3 quarters
847,anl14_stddev_roa_fp4,Standard Deviation of Estimations of Returns on Assets - upcoming 4 quarters
848,anl14_stddev_roa_fp5,Standard Deviation of Estimations of Returns on Assets - upcoming 5 quarters
849,anl14_stddev_roa_fy1,Standard Deviation of Estimations of Returns on Assets - upcoming year
850,anl14_stddev_roa_fy2,Standard Deviation of Estimations of Returns on Assets - upcoming 2 years
851,anl14_stddev_roa_fy3,Standard Deviation of Estimations of Returns on Assets - upcoming 3 years
852,anl14_stddev_roe_fp1,Standard Deviation of Estimations of Returns on Equity - upcoming quarter
853,anl14_stddev_roe_fp2,Standard Deviation of Estimations of Returns on Equity - upcoming 2 quarters
854,anl14_stddev_roe_fp3,Standard Deviation of Estimations of Returns on Equity - upcoming 3 quarters
855,anl14_stddev_roe_fp4,Standard Deviation of Estimations of Returns on Equity - upcoming 4 quarters
856,anl14_stddev_roe_fp5,Standard Deviation of Estimations of Returns on Equity - upcoming 5 quarters
857,anl14_stddev_roe_fy1,Standard Deviation of Estimations of Returns on Equity - upcoming year
858,anl14_stddev_roe_fy2,Standard Deviation of Estimations of Returns on Equity - upcoming 2 years
859,anl14_stddev_roe_fy3,Standard Deviation of Estimations of Returns on Equity - upcoming 3 years
860,anl14_underperform,Num of recommendation of being underperform of this stock  -
861,anl14_xrefmap,Reference Map to Stock  -
862,rtk_ptg_high,The Highest of Price Target -
863,rtk_ptg_low,The Lowest of Price Target -
864,rtk_ptg_mean,Mean of Price Target -
865,rtk_ptg_median,Median of Price Target -
866,rtk_ptg_number,Num of Price Target -
867,rtk_ptg_stddev,Standard Deviation of Price Target -
