,id,description
281,est_12m_ebt_num_3mth_ago,"Number of analyst estimate of EBITDA regarding the next 4 quarters, made in past 3 months"
282,est_12m_ebt_num_4wks_ago,"Number of analyst estimate of EBITDA regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
283,est_12m_ebt_raised_1wk,"Number of raised analyst estimate of EBITDA regarding the next 4 quarters, compared to last weekly update"
284,est_12m_ebt_raisednum_1mth,"Number of raised analyst estimate of EBITDA regarding the next 4 quarters, compared to last montly update"
285,est_12m_ebt_raisednum_4wks,"Number of raised analyst estimate of EBITDA regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
286,est_12m_ebt_std,Standard deviation of analyst estimate of EBITDA regarding the next 4 quarters
287,est_12m_ebt_std_28d,"Standard deviation of the analyst estimate of EBITDA regarding the next 4 quarters, made in the last 28 days"
288,est_12m_ebt_std_3mth_ago,"Standard deviation of the analyst estimate of EBITDA regarding the next 4 quarters, made in past 3 months"
289,est_12m_ebt_std_4wks_ago,"Standard deviation of the analyst estimate of EBITDA regarding the next 4 quarters, made in past 4 weeks"
290,est_12m_ent_high,Highest analyst estimate of enterprise value regarding the next 4 quarters
291,est_12m_ent_high_3mth_ago,"Highest analyst estimate of enterprise value regarding the next 4 quarters, made in past 3 months"
292,est_12m_ent_high_4wks_ago,"Highest analyst estimate of enterprise value regarding the next 4 quarters, made in past 4 weeks"
293,est_12m_ent_low,Lowest analyst estimate of enterprise value regarding the next 4 quarters
294,est_12m_ent_low_3mth_ago,"Lowest analyst estimate of enterprise value regarding the next 4 quarters, made in past 3 months"
295,est_12m_ent_low_4wks_ago,"Lowest analyst estimate of enterprise value regarding the next 4 quarters, made in past 4 weeks"
296,est_12m_ent_lowered_1wk,"Number of lowered analyst estimate of enterprise value regarding the next 4 quarters, since last weekly update"
297,est_12m_ent_lowerednum_1mth,"Number of lowered analyst estimate of enterprise value regarding the next 4 quarters, since last montly update"
298,est_12m_ent_lowerednum_4wks,"Number of lowered analyst estimate of enterprise value regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
299,est_12m_ent_mean,Mean analyst estimate of enterprise value regarding the next 4 quarters
300,est_12m_ent_mean_28d,"Mean analyst estimate of enterprise value regarding the next 4 quarters, made in the last 28 days"
301,est_12m_ent_mean_3mth_ago,"Mean analyst estimate of enterprise value regarding the next 4 quarters, 3 made in past 3 months"
302,est_12m_ent_mean_4wks_ago,"Mean analyst estimate of enterprise value regarding the next 4 quarters, made in past 4 weeks"
303,est_12m_ent_median,Median analyst estimate of enterprise value regarding the next 4 quarters
304,est_12m_ent_median_3mth_ago,"Median analyst estimate of enterprise value regarding the next 4 quarters, made in past 3 months"
305,est_12m_ent_median_4wks_ago,"Median analyst estimate of enterprise value regarding the next 4 quarters, made in past 4 weeks"
306,est_12m_ent_num,Number of analyst estimate of enterprise value regarding the next 4 quarters
307,est_12m_ent_num_28d,"Number of analyst estimate of enterprise value regarding the next 4 quarters, made in the last 28 days"
308,est_12m_ent_num_3mth_ago,"Number of analyst estimate of enterprise value regarding the next 4 quarters, made in past 3 months"
309,est_12m_ent_num_4wks_ago,"Number of analyst estimate of enterprise value regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
310,est_12m_ent_raised_1wk,"Number of raised analyst estimate of enterprise value regarding the next 4 quarters, compared to last weekly update"
311,est_12m_ent_raisednum_1mth,"Number of raised analyst estimate of enterprise value regarding the next 4 quarters, compared to last montly update"
312,est_12m_ent_raisednum_4wks,"Number of raised analyst estimate of enterprise value regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
313,est_12m_ent_std,Standard deviation of analyst estimate of enterprise value regarding the next 4 quarters
314,est_12m_ent_std_28d,"Standard deviation of the analyst estimate of enterprise value regarding the next 4 quarters, made in the last 28 days"
315,est_12m_ent_std_3mth_ago,"Standard deviation of the analyst estimate of enterprise value regarding the next 4 quarters, made in past 3 months"
316,est_12m_ent_std_4wks_ago,"Standard deviation of the analyst estimate of enterprise value regarding the next 4 quarters, made in past 4 weeks"
317,est_12m_eps_high,Highest analyst estimate of earnings per share regarding the next 4 quarters
318,est_12m_eps_high_3mth_ago,"Highest analyst estimate of earnings per share regarding the next 4 quarters, made in past 3 months"
319,est_12m_eps_high_4wks_ago,"Highest analyst estimate of earnings per share regarding the next 4 quarters, made in past 4 weeks"
320,est_12m_eps_low,Lowest analyst estimate of earnings per share regarding the next 4 quarters
321,est_12m_eps_low_3mth_ago,"Lowest analyst estimate of earnings per share regarding the next 4 quarters, made in past 3 months"
322,est_12m_eps_low_4wks_ago,"Lowest analyst estimate of earnings per share regarding the next 4 quarters, made in past 4 weeks"
323,est_12m_eps_lowered_1wk,"Number of lowered analyst estimate of earnings per share regarding the next 4 quarters, since last weekly update"
324,est_12m_eps_lowerednum_1mth,"Number of lowered analyst estimate of earnings per share regarding the next 4 quarters, since last montly update"
325,est_12m_eps_lowerednum_4wks,"Number of lowered analyst estimate of earnings per share regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
326,est_12m_eps_mean,Mean analyst estimate of earnings per share regarding the next 4 quarters
327,est_12m_eps_mean_28d,"Mean analyst estimate of earnings per share regarding the next 4 quarters, made in the last 28 days"
328,est_12m_eps_mean_3mth_ago,"Mean analyst estimate of earnings per share regarding the next 4 quarters, 3 made in past 3 months"
329,est_12m_eps_mean_4wks_ago,"Mean analyst estimate of earnings per share regarding the next 4 quarters, made in past 4 weeks"
330,est_12m_eps_median,Median analyst estimate of earnings per share regarding the next 4 quarters
331,est_12m_eps_median_3mth_ago,"Median analyst estimate of earnings per share regarding the next 4 quarters, made in past 3 months"
332,est_12m_eps_median_4wks_ago,"Median analyst estimate of earnings per share regarding the next 4 quarters, made in past 4 weeks"
333,est_12m_eps_num,Number of analyst estimate of earnings per share regarding the next 4 quarters
334,est_12m_eps_num_28d,"Number of analyst estimate of earnings per share regarding the next 4 quarters, made in the last 28 days"
335,est_12m_eps_num_3mth_ago,"Number of analyst estimate of earnings per share regarding the next 4 quarters, made in past 3 months"
336,est_12m_eps_num_4wks_ago,"Number of analyst estimate of earnings per share regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
337,est_12m_eps_raised_1wk,"Number of raised analyst estimate of earnings per share regarding the next 4 quarters, compared to last weekly update"
338,est_12m_eps_raisednum_1mth,"Number of raised analyst estimate of earnings per share regarding the next 4 quarters, compared to last montly update"
339,est_12m_eps_raisednum_4wks,"Number of raised analyst estimate of earnings per share regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
340,est_12m_eps_std,Standard deviation of analyst estimate of earnings per share regarding the next 4 quarters
341,est_12m_eps_std_28d,"Standard deviation of the analyst estimate of earnings per share regarding the next 4 quarters, made in the last 28 days"
342,est_12m_eps_std_3mth_ago,"Standard deviation of the analyst estimate of earnings per share regarding the next 4 quarters, made in past 3 months"
343,est_12m_eps_std_4wks_ago,"Standard deviation of the analyst estimate of earnings per share regarding the next 4 quarters, made in past 4 weeks"
344,est_12m_fcf_high,Highest analyst estimate of free cash flow per share regarding the next 4 quarters
345,est_12m_fcf_high_3mth_ago,"Highest analyst estimate of free cash flow per share regarding the next 4 quarters, made in past 3 months"
346,est_12m_fcf_high_4wks_ago,"Highest analyst estimate of free cash flow per share regarding the next 4 quarters, made in past 4 weeks"
347,est_12m_fcf_low,Lowest analyst estimate of free cash flow per share regarding the next 4 quarters
348,est_12m_fcf_low_3mth_ago,"Lowest analyst estimate of free cash flow per share regarding the next 4 quarters, made in past 3 months"
349,est_12m_fcf_low_4wks_ago,"Lowest analyst estimate of free cash flow per share regarding the next 4 quarters, made in past 4 weeks"
350,est_12m_fcf_lowered_1wk,"Number of lowered analyst estimate of free cash flow per share regarding the next 4 quarters, since last weekly update"
351,est_12m_fcf_lowerednum_1mth,"Number of lowered analyst estimate of free cash flow per share regarding the next 4 quarters, since last montly update"
352,est_12m_fcf_lowerednum_4wks,"Number of lowered analyst estimate of free cash flow per share regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
353,est_12m_fcf_mean,Mean analyst estimate of free cash flow per share regarding the next 4 quarters
354,est_12m_fcf_mean_28d,"Mean analyst estimate of free cash flow per share regarding the next 4 quarters, made in the last 28 days"
355,est_12m_fcf_mean_3mth_ago,"Mean analyst estimate of free cash flow per share regarding the next 4 quarters, 3 made in past 3 months"
356,est_12m_fcf_mean_4wks_ago,"Mean analyst estimate of free cash flow per share regarding the next 4 quarters, made in past 4 weeks"
357,est_12m_fcf_median,Median analyst estimate of free cash flow per share regarding the next 4 quarters
358,est_12m_fcf_median_3mth_ago,"Median analyst estimate of free cash flow per share regarding the next 4 quarters, made in past 3 months"
359,est_12m_fcf_median_4wks_ago,"Median analyst estimate of free cash flow per share regarding the next 4 quarters, made in past 4 weeks"
360,est_12m_fcf_num,Number of analyst estimate of free cash flow per share regarding the next 4 quarters
361,est_12m_fcf_num_28d,"Number of analyst estimate of free cash flow per share regarding the next 4 quarters, made in the last 28 days"
362,est_12m_fcf_num_3mth_ago,"Number of analyst estimate of free cash flow per share regarding the next 4 quarters, made in past 3 months"
363,est_12m_fcf_num_4wks_ago,"Number of analyst estimate of free cash flow per share regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
364,est_12m_fcf_raised_1wk,"Number of raised analyst estimate of free cash flow per share regarding the next 4 quarters, compared to last weekly update"
365,est_12m_fcf_raisednum_1mth,"Number of raised analyst estimate of free cash flow per share regarding the next 4 quarters, compared to last montly update"
366,est_12m_fcf_raisednum_4wks,"Number of raised analyst estimate of free cash flow per share regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
367,est_12m_fcf_std,Standard deviation of analyst estimate of free cash flow per share regarding the next 4 quarters
368,est_12m_fcf_std_28d,"Standard deviation of the analyst estimate of free cash flow per share regarding the next 4 quarters, made in the last 28 days"
369,est_12m_fcf_std_3mth_ago,"Standard deviation of the analyst estimate of free cash flow per share regarding the next 4 quarters, made in past 3 months"
370,est_12m_fcf_std_4wks_ago,"Standard deviation of the analyst estimate of free cash flow per share regarding the next 4 quarters, made in past 4 weeks"
371,est_12m_gps_high,Highest analyst estimate of GAAP earnings per share regarding the next 4 quarters
372,est_12m_gps_high_3mth_ago,"Highest analyst estimate of GAAP earnings per share regarding the next 4 quarters, made in past 3 months"
373,est_12m_gps_high_4wks_ago,"Highest analyst estimate of GAAP earnings per share regarding the next 4 quarters, made in past 4 weeks"
374,est_12m_gps_low,Lowest analyst estimate of GAAP earnings per share regarding the next 4 quarters
375,est_12m_gps_low_3mth_ago,"Lowest analyst estimate of GAAP earnings per share regarding the next 4 quarters, made in past 3 months"
376,est_12m_gps_low_4wks_ago,"Lowest analyst estimate of GAAP earnings per share regarding the next 4 quarters, made in past 4 weeks"
377,est_12m_gps_lowered_1wk,"Number of lowered analyst estimate of GAAP earnings per share regarding the next 4 quarters, since last weekly update"
378,est_12m_gps_lowerednum_1mth,"Number of lowered analyst estimate of GAAP earnings per share regarding the next 4 quarters, since last montly update"
379,est_12m_gps_lowerednum_4wks,"Number of lowered analyst estimate of GAAP earnings per share regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
380,est_12m_gps_mean,Mean analyst estimate of GAAP earnings per share regarding the next 4 quarters
381,est_12m_gps_mean_28d,"Mean analyst estimate of GAAP earnings per share regarding the next 4 quarters, made in the last 28 days"
382,est_12m_gps_mean_3mth_ago,"Mean analyst estimate of GAAP earnings per share regarding the next 4 quarters, 3 made in past 3 months"
383,est_12m_gps_mean_4wks_ago,"Mean analyst estimate of GAAP earnings per share regarding the next 4 quarters, made in past 4 weeks"
384,est_12m_gps_median,Median analyst estimate of GAAP earnings per share regarding the next 4 quarters
385,est_12m_gps_median_3mth_ago,"Median analyst estimate of GAAP earnings per share regarding the next 4 quarters, made in past 3 months"
386,est_12m_gps_median_4wks_ago,"Median analyst estimate of GAAP earnings per share regarding the next 4 quarters, made in past 4 weeks"
387,est_12m_gps_num,Number of analyst estimate of GAAP earnings per share regarding the next 4 quarters
388,est_12m_gps_num_28d,"Number of analyst estimate of GAAP earnings per share regarding the next 4 quarters, made in the last 28 days"
389,est_12m_gps_num_3mth_ago,"Number of analyst estimate of GAAP earnings per share regarding the next 4 quarters, made in past 3 months"
390,est_12m_gps_num_4wks_ago,"Number of analyst estimate of GAAP earnings per share regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
391,est_12m_gps_raised_1wk,"Number of raised analyst estimate of GAAP earnings per share regarding the next 4 quarters, compared to last weekly update"
392,est_12m_gps_raisednum_1mth,"Number of raised analyst estimate of GAAP earnings per share regarding the next 4 quarters, compared to last montly update"
393,est_12m_gps_raisednum_4wks,"Number of raised analyst estimate of GAAP earnings per share regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
394,est_12m_gps_std,Standard deviation of analyst estimate of GAAP earnings per share regarding the next 4 quarters
395,est_12m_gps_std_28d,"Standard deviation of the analyst estimate of GAAP earnings per share regarding the next 4 quarters, made in the last 28 days"
396,est_12m_gps_std_3mth_ago,"Standard deviation of the analyst estimate of GAAP earnings per share regarding the next 4 quarters, made in past 3 months"
397,est_12m_gps_std_4wks_ago,"Standard deviation of the analyst estimate of GAAP earnings per share regarding the next 4 quarters, made in past 4 weeks"
398,est_12m_grm_high,Highest analyst estimate of gross margin in percent regarding the next 4 quarters
399,est_12m_grm_high_3mth_ago,"Highest analyst estimate of gross margin in percent regarding the next 4 quarters, made in past 3 months"
400,est_12m_grm_high_4wks_ago,"Highest analyst estimate of gross margin in percent regarding the next 4 quarters, made in past 4 weeks"
401,est_12m_grm_low,Lowest analyst estimate of gross margin in percent regarding the next 4 quarters
402,est_12m_grm_low_3mth_ago,"Lowest analyst estimate of gross margin in percent regarding the next 4 quarters, made in past 3 months"
403,est_12m_grm_low_4wks_ago,"Lowest analyst estimate of gross margin in percent regarding the next 4 quarters, made in past 4 weeks"
404,est_12m_grm_lowered_1wk,"Number of lowered analyst estimate of gross margin in percent regarding the next 4 quarters, since last weekly update"
405,est_12m_grm_lowerednum_1mth,"Number of lowered analyst estimate of gross margin in percent regarding the next 4 quarters, since last montly update"
406,est_12m_grm_lowerednum_4wks,"Number of lowered analyst estimate of gross margin in percent regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
407,est_12m_grm_mean,Mean analyst estimate of gross margin in percent regarding the next 4 quarters
408,est_12m_grm_mean_28d,"Mean analyst estimate of gross margin in percent regarding the next 4 quarters, made in the last 28 days"
409,est_12m_grm_mean_3mth_ago,"Mean analyst estimate of gross margin in percent regarding the next 4 quarters, 3 made in past 3 months"
410,est_12m_grm_mean_4wks_ago,"Mean analyst estimate of gross margin in percent regarding the next 4 quarters, made in past 4 weeks"
411,est_12m_grm_median,Median analyst estimate of gross margin in percent regarding the next 4 quarters
412,est_12m_grm_median_3mth_ago,"Median analyst estimate of gross margin in percent regarding the next 4 quarters, made in past 3 months"
413,est_12m_grm_median_4wks_ago,"Median analyst estimate of gross margin in percent regarding the next 4 quarters, made in past 4 weeks"
414,est_12m_grm_num,Number of analyst estimate of gross margin in percent regarding the next 4 quarters
415,est_12m_grm_num_28d,"Number of analyst estimate of gross margin in percent regarding the next 4 quarters, made in the last 28 days"
416,est_12m_grm_num_3mth_ago,"Number of analyst estimate of gross margin in percent regarding the next 4 quarters, made in past 3 months"
417,est_12m_grm_num_4wks_ago,"Number of analyst estimate of gross margin in percent regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
418,est_12m_grm_raised_1wk,"Number of raised analyst estimate of gross margin in percent regarding the next 4 quarters, compared to last weekly update"
419,est_12m_grm_raisednum_1mth,"Number of raised analyst estimate of gross margin in percent regarding the next 4 quarters, compared to last montly update"
420,est_12m_grm_raisednum_4wks,"Number of raised analyst estimate of gross margin in percent regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
421,est_12m_grm_std,Standard deviation of analyst estimate of gross margin in percent regarding the next 4 quarters
422,est_12m_grm_std_28d,"Standard deviation of the analyst estimate of gross margin in percent regarding the next 4 quarters, made in the last 28 days"
423,est_12m_grm_std_3mth_ago,"Standard deviation of the analyst estimate of gross margin in percent regarding the next 4 quarters, made in past 3 months"
424,est_12m_grm_std_4wks_ago,"Standard deviation of the analyst estimate of gross margin in percent regarding the next 4 quarters, made in past 4 weeks"
425,est_12m_nav_high,Highest analyst estimate of net asset value regarding the next 4 quarters
426,est_12m_nav_high_3mth_ago,"Highest analyst estimate of net asset value regarding the next 4 quarters, made in past 3 months"
427,est_12m_nav_high_4wks_ago,"Highest analyst estimate of net asset value regarding the next 4 quarters, made in past 4 weeks"
428,est_12m_nav_low,Lowest analyst estimate of net asset value regarding the next 4 quarters
429,est_12m_nav_low_3mth_ago,"Lowest analyst estimate of net asset value regarding the next 4 quarters, made in past 3 months"
430,est_12m_nav_low_4wks_ago,"Lowest analyst estimate of net asset value regarding the next 4 quarters, made in past 4 weeks"
431,est_12m_nav_lowered_1wk,"Number of lowered analyst estimate of net asset value regarding the next 4 quarters, since last weekly update"
432,est_12m_nav_lowerednum_1mth,"Number of lowered analyst estimate of net asset value regarding the next 4 quarters, since last montly update"
433,est_12m_nav_lowerednum_4wks,"Number of lowered analyst estimate of net asset value regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
434,est_12m_nav_mean,Mean analyst estimate of net asset value regarding the next 4 quarters
435,est_12m_nav_mean_28d,"Mean analyst estimate of net asset value regarding the next 4 quarters, made in the last 28 days"
436,est_12m_nav_mean_3mth_ago,"Mean analyst estimate of net asset value regarding the next 4 quarters, 3 made in past 3 months"
437,est_12m_nav_mean_4wks_ago,"Mean analyst estimate of net asset value regarding the next 4 quarters, made in past 4 weeks"
438,est_12m_nav_median,Median analyst estimate of net asset value regarding the next 4 quarters
439,est_12m_nav_median_3mth_ago,"Median analyst estimate of net asset value regarding the next 4 quarters, made in past 3 months"
440,est_12m_nav_median_4wks_ago,"Median analyst estimate of net asset value regarding the next 4 quarters, made in past 4 weeks"
441,est_12m_nav_num,Number of analyst estimate of net asset value regarding the next 4 quarters
442,est_12m_nav_num_28d,"Number of analyst estimate of net asset value regarding the next 4 quarters, made in the last 28 days"
443,est_12m_nav_num_3mth_ago,"Number of analyst estimate of net asset value regarding the next 4 quarters, made in past 3 months"
444,est_12m_nav_num_4wks_ago,"Number of analyst estimate of net asset value regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
445,est_12m_nav_raised_1wk,"Number of raised analyst estimate of net asset value regarding the next 4 quarters, compared to last weekly update"
446,est_12m_nav_raisednum_1mth,"Number of raised analyst estimate of net asset value regarding the next 4 quarters, compared to last montly update"
447,est_12m_nav_raisednum_4wks,"Number of raised analyst estimate of net asset value regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
448,est_12m_nav_std,Standard deviation of analyst estimate of net asset value regarding the next 4 quarters
449,est_12m_nav_std_28d,"Standard deviation of the analyst estimate of net asset value regarding the next 4 quarters, made in the last 28 days"
450,est_12m_nav_std_3mth_ago,"Standard deviation of the analyst estimate of net asset value regarding the next 4 quarters, made in past 3 months"
451,est_12m_nav_std_4wks_ago,"Standard deviation of the analyst estimate of net asset value regarding the next 4 quarters, made in past 4 weeks"
452,est_12m_ndt_high,Highest analyst estimate of net debt regarding the next 4 quarters
453,est_12m_ndt_high_3mth_ago,"Highest analyst estimate of net debt regarding the next 4 quarters, made in past 3 months"
454,est_12m_ndt_high_4wks_ago,"Highest analyst estimate of net debt regarding the next 4 quarters, made in past 4 weeks"
455,est_12m_ndt_low,Lowest analyst estimate of net debt regarding the next 4 quarters
456,est_12m_ndt_low_3mth_ago,"Lowest analyst estimate of net debt regarding the next 4 quarters, made in past 3 months"
457,est_12m_ndt_low_4wks_ago,"Lowest analyst estimate of net debt regarding the next 4 quarters, made in past 4 weeks"
458,est_12m_ndt_lowered_1wk,"Number of lowered analyst estimate of net debt regarding the next 4 quarters, since last weekly update"
459,est_12m_ndt_lowerednum_1mth,"Number of lowered analyst estimate of net debt regarding the next 4 quarters, since last montly update"
460,est_12m_ndt_lowerednum_4wks,"Number of lowered analyst estimate of net debt regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
461,est_12m_ndt_mean,Mean analyst estimate of net debt regarding the next 4 quarters
462,est_12m_ndt_mean_28d,"Mean analyst estimate of net debt regarding the next 4 quarters, made in the last 28 days"
463,est_12m_ndt_mean_3mth_ago,"Mean analyst estimate of net debt regarding the next 4 quarters, 3 made in past 3 months"
464,est_12m_ndt_mean_4wks_ago,"Mean analyst estimate of net debt regarding the next 4 quarters, made in past 4 weeks"
465,est_12m_ndt_median,Median analyst estimate of net debt regarding the next 4 quarters
466,est_12m_ndt_median_3mth_ago,"Median analyst estimate of net debt regarding the next 4 quarters, made in past 3 months"
467,est_12m_ndt_median_4wks_ago,"Median analyst estimate of net debt regarding the next 4 quarters, made in past 4 weeks"
468,est_12m_ndt_num,Number of analyst estimate of net debt regarding the next 4 quarters
469,est_12m_ndt_num_28d,"Number of analyst estimate of net debt regarding the next 4 quarters, made in the last 28 days"
470,est_12m_ndt_num_3mth_ago,"Number of analyst estimate of net debt regarding the next 4 quarters, made in past 3 months"
471,est_12m_ndt_num_4wks_ago,"Number of analyst estimate of net debt regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
472,est_12m_ndt_raised_1wk,"Number of raised analyst estimate of net debt regarding the next 4 quarters, compared to last weekly update"
473,est_12m_ndt_raisednum_1mth,"Number of raised analyst estimate of net debt regarding the next 4 quarters, compared to last montly update"
474,est_12m_ndt_raisednum_4wks,"Number of raised analyst estimate of net debt regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
475,est_12m_ndt_std,Standard deviation of analyst estimate of net debt regarding the next 4 quarters
476,est_12m_ndt_std_28d,"Standard deviation of the analyst estimate of net debt regarding the next 4 quarters, made in the last 28 days"
477,est_12m_ndt_std_3mth_ago,"Standard deviation of the analyst estimate of net debt regarding the next 4 quarters, made in past 3 months"
478,est_12m_ndt_std_4wks_ago,"Standard deviation of the analyst estimate of net debt regarding the next 4 quarters, made in past 4 weeks"
479,est_12m_ner_high,Highest analyst estimate of net profit as reported regarding the next 4 quarters
480,est_12m_ner_high_3mth_ago,"Highest analyst estimate of net profit as reported regarding the next 4 quarters, made in past 3 months"
481,est_12m_ner_high_4wks_ago,"Highest analyst estimate of net profit as reported regarding the next 4 quarters, made in past 4 weeks"
482,est_12m_ner_low,Lowest analyst estimate of net profit as reported regarding the next 4 quarters
483,est_12m_ner_low_3mth_ago,"Lowest analyst estimate of net profit as reported regarding the next 4 quarters, made in past 3 months"
484,est_12m_ner_low_4wks_ago,"Lowest analyst estimate of net profit as reported regarding the next 4 quarters, made in past 4 weeks"
485,est_12m_ner_lowered_1wk,"Number of lowered analyst estimate of net profit as reported regarding the next 4 quarters, since last weekly update"
486,est_12m_ner_lowerednum_1mth,"Number of lowered analyst estimate of net profit as reported regarding the next 4 quarters, since last montly update"
487,est_12m_ner_lowerednum_4wks,"Number of lowered analyst estimate of net profit as reported regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
488,est_12m_ner_mean,Mean analyst estimate of net profit as reported regarding the next 4 quarters
489,est_12m_ner_mean_28d,"Mean analyst estimate of net profit as reported regarding the next 4 quarters, made in the last 28 days"
490,est_12m_ner_mean_3mth_ago,"Mean analyst estimate of net profit as reported regarding the next 4 quarters, 3 made in past 3 months"
491,est_12m_ner_mean_4wks_ago,"Mean analyst estimate of net profit as reported regarding the next 4 quarters, made in past 4 weeks"
492,est_12m_ner_median,Median analyst estimate of net profit as reported regarding the next 4 quarters
493,est_12m_ner_median_3mth_ago,"Median analyst estimate of net profit as reported regarding the next 4 quarters, made in past 3 months"
494,est_12m_ner_median_4wks_ago,"Median analyst estimate of net profit as reported regarding the next 4 quarters, made in past 4 weeks"
495,est_12m_ner_num,Number of analyst estimate of net profit as reported regarding the next 4 quarters
496,est_12m_ner_num_28d,"Number of analyst estimate of net profit as reported regarding the next 4 quarters, made in the last 28 days"
497,est_12m_ner_num_3mth_ago,"Number of analyst estimate of net profit as reported regarding the next 4 quarters, made in past 3 months"
498,est_12m_ner_num_4wks_ago,"Number of analyst estimate of net profit as reported regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
499,est_12m_ner_raised_1wk,"Number of raised analyst estimate of net profit as reported regarding the next 4 quarters, compared to last weekly update"
500,est_12m_ner_raisednum_1mth,"Number of raised analyst estimate of net profit as reported regarding the next 4 quarters, compared to last montly update"
501,est_12m_ner_raisednum_4wks,"Number of raised analyst estimate of net profit as reported regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
502,est_12m_ner_std,Standard deviation of analyst estimate of net profit as reported regarding the next 4 quarters
503,est_12m_ner_std_28d,"Standard deviation of the analyst estimate of net profit as reported regarding the next 4 quarters, made in the last 28 days"
504,est_12m_ner_std_3mth_ago,"Standard deviation of the analyst estimate of net profit as reported regarding the next 4 quarters, made in past 3 months"
505,est_12m_ner_std_4wks_ago,"Standard deviation of the analyst estimate of net profit as reported regarding the next 4 quarters, made in past 4 weeks"
506,est_12m_net_high,Highest analyst estimate of net income regarding the next 4 quarters
507,est_12m_net_high_3mth_ago,"Highest analyst estimate of net income regarding the next 4 quarters, made in past 3 months"
508,est_12m_net_high_4wks_ago,"Highest analyst estimate of net income regarding the next 4 quarters, made in past 4 weeks"
509,est_12m_net_low,Lowest analyst estimate of net income regarding the next 4 quarters
510,est_12m_net_low_3mth_ago,"Lowest analyst estimate of net income regarding the next 4 quarters, made in past 3 months"
511,est_12m_net_low_4wks_ago,"Lowest analyst estimate of net income regarding the next 4 quarters, made in past 4 weeks"
512,est_12m_net_lowered_1wk,"Number of lowered analyst estimate of net income regarding the next 4 quarters, since last weekly update"
513,est_12m_net_lowerednum_1mth,"Number of lowered analyst estimate of net income regarding the next 4 quarters, since last montly update"
514,est_12m_net_lowerednum_4wks,"Number of lowered analyst estimate of net income regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
515,est_12m_net_mean,Mean analyst estimate of net income regarding the next 4 quarters
516,est_12m_net_mean_28d,"Mean analyst estimate of net income regarding the next 4 quarters, made in the last 28 days"
517,est_12m_net_mean_3mth_ago,"Mean analyst estimate of net income regarding the next 4 quarters, 3 made in past 3 months"
518,est_12m_net_mean_4wks_ago,"Mean analyst estimate of net income regarding the next 4 quarters, made in past 4 weeks"
519,est_12m_net_median,Median analyst estimate of net income regarding the next 4 quarters
520,est_12m_net_median_3mth_ago,"Median analyst estimate of net income regarding the next 4 quarters, made in past 3 months"
521,est_12m_net_median_4wks_ago,"Median analyst estimate of net income regarding the next 4 quarters, made in past 4 weeks"
522,est_12m_net_num,Number of analyst estimate of net income regarding the next 4 quarters
523,est_12m_net_num_28d,"Number of analyst estimate of net income regarding the next 4 quarters, made in the last 28 days"
524,est_12m_net_num_3mth_ago,"Number of analyst estimate of net income regarding the next 4 quarters, made in past 3 months"
525,est_12m_net_num_4wks_ago,"Number of analyst estimate of net income regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
526,est_12m_net_raised_1wk,"Number of raised analyst estimate of net income regarding the next 4 quarters, compared to last weekly update"
527,est_12m_net_raisednum_1mth,"Number of raised analyst estimate of net income regarding the next 4 quarters, compared to last montly update"
528,est_12m_net_raisednum_4wks,"Number of raised analyst estimate of net income regarding the next 4 quarters, where old and new estimate were made in past 4 weeks"
529,est_12m_net_std,Standard deviation of analyst estimate of net income regarding the next 4 quarters
530,est_12m_net_std_28d,"Standard deviation of the analyst estimate of net income regarding the next 4 quarters, made in the last 28 days"
531,est_12m_net_std_3mth_ago,"Standard deviation of the analyst estimate of net income regarding the next 4 quarters, made in past 3 months"
532,est_12m_net_std_4wks_ago,"Standard deviation of the analyst estimate of net income regarding the next 4 quarters, made in past 4 weeks"
