,id,description
328,mdl165_forddl8nuggetv1_71v,layer 1 feature derived from fundamental data
329,mdl165_forddl8nuggetv1_72v,layer 2 feature derived from fundamental data
330,mdl165_forddl8nuggetv1_73v,layer 2 feature derived from fundamental data
331,mdl165_forddl8nuggetv1_74v,layer 2 feature derived from fundamental data
332,mdl165_forddl8nuggetv1_7v,layer 1 feature derived from fundamental data
333,mdl165_forddl8nuggetv1_81v,layer 1 feature derived from fundamental data
334,mdl165_forddl8nuggetv1_82v,layer 2 feature derived from fundamental data
335,mdl165_forddl8nuggetv1_83v,layer 2 feature derived from fundamental data
336,mdl165_forddl8nuggetv1_84v,layer 2 feature derived from fundamental data
337,mdl165_forddl8nuggetv1_8v,layer 1 feature derived from fundamental data
338,mdl165_forddl8nuggetv1_91v,layer 1 feature derived from fundamental data
339,mdl165_forddl8nuggetv1_92v,layer 2 feature derived from fundamental data
340,mdl165_forddl8nuggetv1_93v,layer 2 feature derived from fundamental data
341,mdl165_forddl8nuggetv1_9v,layer 1 feature derived from fundamental data
342,mdl165_forddl8nuggetv1_sop,model position derived from fundamental data
343,mdl165_forddl8nuggetv2_01v,layer 1 feature derived from fundamental data
344,mdl165_forddl8nuggetv2_02v,layer 1 feature derived from fundamental data
345,mdl165_forddl8nuggetv2_03v,layer 2 feature derived from fundamental data
346,mdl165_forddl8nuggetv2_04v,layer 2 feature derived from fundamental data
347,mdl165_forddl8nuggetv2_11v,layer 1 feature derived from fundamental data
348,mdl165_forddl8nuggetv2_12v,layer 1 feature derived from fundamental data
349,mdl165_forddl8nuggetv2_13v,layer 2 feature derived from fundamental data
350,mdl165_forddl8nuggetv2_14v,layer 2 feature derived from fundamental data
351,mdl165_forddl8nuggetv2_1v,layer 1 feature derived from fundamental data
352,mdl165_forddl8nuggetv2_21v,layer 1 feature derived from fundamental data
353,mdl165_forddl8nuggetv2_22v,layer 1 feature derived from fundamental data
354,mdl165_forddl8nuggetv2_23v,layer 2 feature derived from fundamental data
355,mdl165_forddl8nuggetv2_24v,layer 2 feature derived from fundamental data
356,mdl165_forddl8nuggetv2_2v,layer 1 feature derived from fundamental data
357,mdl165_forddl8nuggetv2_31v,layer 1 feature derived from fundamental data
358,mdl165_forddl8nuggetv2_32v,layer 1 feature derived from fundamental data
359,mdl165_forddl8nuggetv2_33v,layer 2 feature derived from fundamental data
360,mdl165_forddl8nuggetv2_34v,layer 2 feature derived from fundamental data
361,mdl165_forddl8nuggetv2_3v,layer 1 feature derived from fundamental data
362,mdl165_forddl8nuggetv2_41v,layer 1 feature derived from fundamental data
363,mdl165_forddl8nuggetv2_42v,layer 1 feature derived from fundamental data
364,mdl165_forddl8nuggetv2_43v,layer 2 feature derived from fundamental data
365,mdl165_forddl8nuggetv2_44v,layer 2 feature derived from fundamental data
366,mdl165_forddl8nuggetv2_4v,layer 1 feature derived from fundamental data
367,mdl165_forddl8nuggetv2_51v,layer 1 feature derived from fundamental data
368,mdl165_forddl8nuggetv2_52v,layer 2 feature derived from fundamental data
369,mdl165_forddl8nuggetv2_53v,layer 2 feature derived from fundamental data
370,mdl165_forddl8nuggetv2_54v,layer 2 feature derived from fundamental data
371,mdl165_forddl8nuggetv2_5v,layer 1 feature derived from fundamental data
372,mdl165_forddl8nuggetv2_61v,layer 1 feature derived from fundamental data
373,mdl165_forddl8nuggetv2_62v,layer 2 feature derived from fundamental data
374,mdl165_forddl8nuggetv2_63v,layer 2 feature derived from fundamental data
375,mdl165_forddl8nuggetv2_64v,layer 2 feature derived from fundamental data
376,mdl165_forddl8nuggetv2_6v,layer 1 feature derived from fundamental data
377,mdl165_forddl8nuggetv2_71v,layer 1 feature derived from fundamental data
378,mdl165_forddl8nuggetv2_72v,layer 2 feature derived from fundamental data
379,mdl165_forddl8nuggetv2_73v,layer 2 feature derived from fundamental data
380,mdl165_forddl8nuggetv2_74v,layer 2 feature derived from fundamental data
381,mdl165_forddl8nuggetv2_7v,layer 1 feature derived from fundamental data
382,mdl165_forddl8nuggetv2_81v,layer 1 feature derived from fundamental data
383,mdl165_forddl8nuggetv2_82v,layer 2 feature derived from fundamental data
384,mdl165_forddl8nuggetv2_83v,layer 2 feature derived from fundamental data
385,mdl165_forddl8nuggetv2_84v,layer 2 feature derived from fundamental data
386,mdl165_forddl8nuggetv2_8v,layer 1 feature derived from fundamental data
387,mdl165_forddl8nuggetv2_91v,layer 1 feature derived from fundamental data
388,mdl165_forddl8nuggetv2_92v,layer 2 feature derived from fundamental data
389,mdl165_forddl8nuggetv2_93v,layer 2 feature derived from fundamental data
390,mdl165_forddl8nuggetv2_9v,layer 1 feature derived from fundamental data
391,mdl165_forddl8nuggetv2_sop,model position derived from fundamental data
